"plant_name","plant_name_full","Level.3","Level.2","Level.1","Introduced","phyto.record","key.phyto.record","phyto.record.UK","key.phyto.record.UK","phyto.record.Scotland","key.phyto.record.Scotland","plant.in.GB"
"Ricinus communis","Ricinus communis","Tuamotu","South-Central Pacific","Pacific",1,"","","","","","",""
"Ricinus communis","Ricinus communis","Mauritania","West Tropical Africa","Africa",1,"","","","","","",""
"Ricinus communis","Ricinus communis","Juan Fernández Is.","Southern South America","Southern America",1,"","","","","","",""
"Ricinus communis","Ricinus communis","Pakistan","Indian Subcontinent","Asia-Tropical",1,"Yes","","","","","",""
"Ricinus communis","Ricinus communis","Christmas I.","Malesia","Asia-Tropical",1,"","","","","","",""
"Ricinus communis","Ricinus communis","Bismarck Archipelago","Papuasia","Asia-Tropical",1,"","","","","","",""
"Ricinus communis","Ricinus communis","Cuba","Caribbean","Southern America",1,"Yes","","","","","",""
"Ricinus communis","Ricinus communis","Southwest Caribbean","Caribbean","Southern America",1,"","","","","","",""
"Ricinus communis","Ricinus communis","Mexico Northeast","Mexico","Northern America",1,"","","","","","",""
"Ricinus communis","Ricinus communis","Ascension","Middle Atlantic Ocean","Africa",1,"","","","","","",""
"Ricinus communis","Ricinus communis","Greece","Southeastern Europe","Europe",1,"","","","","","",""
"Ricinus communis","Ricinus communis","Mexico Gulf","Mexico","Northern America",1,"","","","","","",""
"Ricinus communis","Ricinus communis","El Salvador","Central America","Southern America",1,"","","","","","",""
"Ricinus communis","Ricinus communis","China Southeast","China","Asia-Temperate",1,"","","","","","",""
"Ricinus communis","Ricinus communis","Cook Is.","South-Central Pacific","Pacific",1,"","","","","","",""
"Ricinus communis","Ricinus communis","Sulawesi","Malesia","Asia-Tropical",1,"","","","","","",""
"Ricinus communis","Ricinus communis","Libya","Northern Africa","Africa",1,"","","","","","",""
"Ricinus communis","Ricinus communis","Jamaica","Caribbean","Southern America",1,"","","","","","",""
"Ricinus communis","Ricinus communis","Puerto Rico","Caribbean","Southern America",1,"Yes","","","","","",""
"Ricinus communis","Ricinus communis","Venezuelan Antilles","Caribbean","Southern America",1,"","","","","","",""
"Ricinus communis","Ricinus communis","Haiti","Caribbean","Southern America",1,"","","","","","",""
"Ricinus communis","Ricinus communis","Chile Central","Southern South America","Southern America",1,"","","","","","",""
"Ricinus communis","Ricinus communis","Djibouti","Northeast Tropical Africa","Africa",1,"","","","","","",""
"Ricinus communis","Ricinus communis","Canary Is.","Macaronesia","Africa",1,"","","","","","",""
"Ricinus communis","Ricinus communis","China North-Central","China","Asia-Temperate",1,"","","","","","",""
"Ricinus communis","Ricinus communis","Arkansas","Southeastern U.S.A.","Northern America",1,"","","","","","",""
"Ricinus communis","Ricinus communis","Cocos (Keeling) Is.","Malesia","Asia-Tropical",1,"","","","","","",""
"Ricinus communis","Ricinus communis","Portugal","Southwestern Europe","Europe",1,"","","","","","",""
"Ricinus communis","Ricinus communis","Botswana","Southern Africa","Africa",1,"","","","","","",""
"Ricinus communis","Ricinus communis","Morocco","Northern Africa","Africa",1,"","","","","","",""
"Ricinus communis","Ricinus communis","West Himalaya","Indian Subcontinent","Asia-Tropical",1,"","","","","","",""
"Ricinus communis","Ricinus communis","Paraguay","Southern South America","Southern America",1,"","","","","","",""
"Ricinus communis","Ricinus communis","Venezuela","Northern South America","Southern America",1,"","","","","","",""
"Ricinus communis","Ricinus communis","Central African Repu","West-Central Tropical Africa","Africa",1,"","","","","","",""
"Ricinus communis","Ricinus communis","Argentina Northwest","Southern South America","Southern America",1,"","","","","","",""
"Ricinus communis","Ricinus communis","Galápagos","Western South America","Southern America",1,"","","","","","",""
"Ricinus communis","Ricinus communis","Palestine","Western Asia","Asia-Temperate",1,"","","","","","",""
"Ricinus communis","Ricinus communis","Azores","Macaronesia","Africa",1,"","","","","","",""
"Ricinus communis","Ricinus communis","Maryland","Southeastern U.S.A.","Northern America",1,"","","","","","",""
"Ricinus communis","Ricinus communis","Zaïre","West-Central Tropical Africa","Africa",1,"","","","","","",""
"Ricinus communis","Ricinus communis","Nicobar Is.","Indo-China","Asia-Tropical",1,"","","","","","",""
"Ricinus communis","Ricinus communis","Texas","South-Central U.S.A.","Northern America",1,"","","","","","",""
"Ricinus communis","Ricinus communis","Central American Pac","Central America","Southern America",1,"","","","","","",""
"Ricinus communis","Ricinus communis","Costa Rica","Central America","Southern America",1,"","","","","","",""
"Ricinus communis","Ricinus communis","South European Russi","Eastern Europe","Europe",1,"","","","","","",""
"Ricinus communis","Ricinus communis","Guinea","West Tropical Africa","Africa",1,"","","","","","",""
"Ricinus communis","Ricinus communis","Togo","West Tropical Africa","Africa",1,"","","","","","",""
"Ricinus communis","Ricinus communis","Cayman Is.","Caribbean","Southern America",1,"","","","","","",""
"Ricinus communis","Ricinus communis","Madeira","Macaronesia","Africa",1,"","","","","","",""
"Ricinus communis","Ricinus communis","Sicilia","Southeastern Europe","Europe",1,"","","","","","",""
"Ricinus communis","Ricinus communis","Fiji","Southwestern Pacific","Pacific",1,"","","","","","",""
"Ricinus communis","Ricinus communis","Kermadec Is.","New Zealand","Australasia",1,"","","","","","",""
"Ricinus communis","Ricinus communis","New Zealand North","New Zealand","Australasia",1,"","","","","","",""
"Ricinus communis","Ricinus communis","Mexico Central","Mexico","Northern America",1,"","","","","","",""
"Ricinus communis","Ricinus communis","Alabama","Southeastern U.S.A.","Northern America",1,"","","","","","",""
"Ricinus communis","Ricinus communis","Marshall Is.","Northwestern Pacific","Pacific",1,"","","","","","",""
"Ricinus communis","Ricinus communis","East Himalaya","Indian Subcontinent","Asia-Tropical",1,"","","","","","",""
"Ricinus communis","Ricinus communis","Andaman Is.","Indo-China","Asia-Tropical",1,"","","","","","",""
"Ricinus communis","Ricinus communis","Maldives","Indian Subcontinent","Asia-Tropical",1,"","","","","","",""
"Ricinus communis","Ricinus communis","Angola","South Tropical Africa","Africa",1,"","","","","","",""
"Ricinus communis","Ricinus communis","Burkina","West Tropical Africa","Africa",1,"","","","","","",""
"Ricinus communis","Ricinus communis","Central European Rus","Eastern Europe","Europe",1,"","","","","","",""
"Ricinus communis","Ricinus communis","Mozambique Channel I","Western Indian Ocean","Africa",1,"","","","","","",""
"Ricinus communis","Ricinus communis","Bulgaria","Southeastern Europe","Europe",1,"","","","","","",""
"Ricinus communis","Ricinus communis","New York","Northeastern U.S.A.","Northern America",1,"","","","","","",""
"Ricinus communis","Ricinus communis","Nicaragua","Central America","Southern America",1,"","","","","","",""
"Ricinus communis","Ricinus communis","Queensland","Australia","Australasia",1,"","","","","","",""
"Ricinus communis","Ricinus communis","Mexico Northwest","Mexico","Northern America",1,"","","","","","",""
"Ricinus communis","Ricinus communis","Gilbert Is.","Southwestern Pacific","Pacific",1,"","","","","","",""
"Ricinus communis","Ricinus communis","Windward Is.","Caribbean","Southern America",1,"","","","","","",""
"Ricinus communis","Ricinus communis","Dominican Republic","Caribbean","Southern America",1,"","","","","","",""
"Ricinus communis","Ricinus communis","Senegal","West Tropical Africa","Africa",1,"","","","","","",""
"Ricinus communis","Ricinus communis","Netherlands Antilles","Caribbean","Southern America",1,"","","","","","",""
"Ricinus communis","Ricinus communis","Kenya","East Tropical Africa","Africa",0,"","","","","","",""
"Ricinus communis","Ricinus communis","Tunisia","Northern Africa","Africa",1,"","","","","","",""
"Ricinus communis","Ricinus communis","Namibia","Southern Africa","Africa",1,"","","","","","",""
"Ricinus communis","Ricinus communis","New South Wales","Australia","Australasia",1,"","","","","","",""
"Ricinus communis","Ricinus communis","Trinidad-Tobago","Caribbean","Southern America",1,"","","","","","",""
"Ricinus communis","Ricinus communis","Florida","Southeastern U.S.A.","Northern America",1,"Yes","","","","","",""
"Ricinus communis","Ricinus communis","Mexico Southwest","Mexico","Northern America",1,"","","","","","",""
"Ricinus communis","Ricinus communis","Mexico Southeast","Mexico","Northern America",1,"","","","","","",""
"Ricinus communis","Ricinus communis","Tennessee","Southeastern U.S.A.","Northern America",1,"","","","","","",""
"Ricinus communis","Ricinus communis","Comoros","Western Indian Ocean","Africa",1,"","","","","","",""
"Ricinus communis","Ricinus communis","China South-Central","China","Asia-Temperate",1,"","","","","","",""
"Ricinus communis","Ricinus communis","Western Sahara","Northern Africa","Africa",1,"","","","","","",""
"Ricinus communis","Ricinus communis","Chad","Northeast Tropical Africa","Africa",1,"","","","","","",""
"Ricinus communis","Ricinus communis","Somalia","Northeast Tropical Africa","Africa",0,"","","","","","",""
"Ricinus communis","Ricinus communis","Mali","West Tropical Africa","Africa",1,"","","","","","",""
"Ricinus communis","Ricinus communis","Gambia","West Tropical Africa","Africa",1,"","","","","","",""
"Ricinus communis","Ricinus communis","Arizona","Southwestern U.S.A.","Northern America",1,"","","","","","",""
"Ricinus communis","Ricinus communis","St.helena","Middle Atlantic Ocean","Africa",1,"","","","","","",""
"Ricinus communis","Ricinus communis","India","Indian Subcontinent","Asia-Tropical",1,"Yes","","","","","",""
"Ricinus communis","Ricinus communis","Spain","Southwestern Europe","Europe",1,"","","","","","",""
"Ricinus communis","Ricinus communis","Belize","Central America","Southern America",1,"","","","","","",""
"Ricinus communis","Ricinus communis","Louisiana","Southeastern U.S.A.","Northern America",1,"","","","","","",""
"Ricinus communis","Ricinus communis","Niue","Southwestern Pacific","Pacific",1,"","","","","","",""
"Ricinus communis","Ricinus communis","Hainan","China","Asia-Temperate",1,"","","","","","",""
"Ricinus communis","Ricinus communis","Society Is.","South-Central Pacific","Pacific",1,"","","","","","",""
"Ricinus communis","Ricinus communis","Italy","Southeastern Europe","Europe",1,"","","","","","",""
"Ricinus communis","Ricinus communis","Gulf Of Guinea Is.","West-Central Tropical Africa","Africa",1,"","","","","","",""
"Ricinus communis","Ricinus communis","Selvagens","Macaronesia","Africa",1,"","","","","","",""
"Ricinus communis","Ricinus communis","Benin","West Tropical Africa","Africa",1,"","","","","","",""
"Ricinus communis","Ricinus communis","Tadzhikistan","Middle Asia","Asia-Temperate",1,"","","","","","",""
"Ricinus communis","Ricinus communis","Wake I.","Northwestern Pacific","Pacific",1,"","","","","","",""
"Ricinus communis","Ricinus communis","Mississippi","Southeastern U.S.A.","Northern America",1,"","","","","","",""
"Ricinus communis","Ricinus communis","Nauru","Southwestern Pacific","Pacific",1,"","","","","","",""
"Ricinus communis","Ricinus communis","Chagos Archipelago","Western Indian Ocean","Africa",1,"","","","","","",""
"Ricinus communis","Ricinus communis","Kentucky","Southeastern U.S.A.","Northern America",1,"","","","","","",""
"Ricinus communis","Ricinus communis","Sri Lanka","Indian Subcontinent","Asia-Tropical",1,"","","","","","",""
"Ricinus communis","Ricinus communis","Uruguay","Southern South America","Southern America",1,"","","","","","",""
"Ricinus communis","Ricinus communis","Oman","Arabian Peninsula","Asia-Temperate",1,"","","","","","",""
"Ricinus communis","Ricinus communis","Romania","Southeastern Europe","Europe",1,"","","","","","",""
"Ricinus communis","Ricinus communis","Caroline Is.","Northwestern Pacific","Pacific",1,"","","","","","",""
"Ricinus communis","Ricinus communis","Algeria","Northern Africa","Africa",1,"","","","","","",""
"Ricinus communis","Ricinus communis","Easter Is.","South-Central Pacific","Pacific",1,"","","","","","",""
"Ricinus communis","Ricinus communis","Rwanda","West-Central Tropical Africa","Africa",1,"","","","","","",""
"Ricinus communis","Ricinus communis","Georgia","Southeastern U.S.A.","Northern America",1,"","","","","","",""
"Ricinus communis","Ricinus communis","California","Southwestern U.S.A.","Northern America",1,"","","","","","",""
"Ricinus communis","Ricinus communis","Albania","Southeastern Europe","Europe",1,"","","","","","",""
"Ricinus communis","Ricinus communis","New Caledonia","Southwestern Pacific","Pacific",1,"","","","","","",""
"Ricinus communis","Ricinus communis","Korea","Eastern Asia","Asia-Temperate",1,"Yes","","","","","",""
"Ricinus communis","Ricinus communis","Hawaii","North-Central Pacific","Pacific",1,"Yes","Yes","","","","",""
"Ricinus communis","Ricinus communis","Brazil West-Central","Brazil","Southern America",1,"","","","","","",""
"Ricinus communis","Ricinus communis","Tibet","China","Asia-Temperate",1,"","","","","","",""
"Ricinus communis","Ricinus communis","East Aegean Is.","Western Asia","Asia-Temperate",1,"","","","","","",""
"Ricinus communis","Ricinus communis","Missouri","North-Central U.S.A.","Northern America",1,"","","","","","",""
"Ricinus communis","Ricinus communis","Thailand","Indo-China","Asia-Tropical",1,"","","","","","",""
"Ricinus communis","Ricinus communis","Ogasawara-Shoto","Eastern Asia","Asia-Temperate",1,"","","","","","",""
"Ricinus communis","Ricinus communis","South China Sea","Indo-China","Asia-Tropical",1,"","","","","","",""
"Ricinus communis","Ricinus communis","Bangladesh","Indian Subcontinent","Asia-Tropical",1,"","","","","","",""
"Ricinus communis","Ricinus communis","Marianas","Northwestern Pacific","Pacific",1,"","","","","","",""
"Ricinus communis","Ricinus communis","Gulf States","Arabian Peninsula","Asia-Temperate",1,"","","","","","",""
"Ricinus communis","Ricinus communis","Madagascar","Western Indian Ocean","Africa",1,"","","","","","",""
"Ricinus communis","Ricinus communis","Illinois","North-Central U.S.A.","Northern America",1,"","","","","","",""
"Ricinus communis","Ricinus communis","Wallis-Futuna Is.","Southwestern Pacific","Pacific",1,"","","","","","",""
"Ricinus communis","Ricinus communis","Samoa","Southwestern Pacific","Pacific",1,"","","","","","",""
