"Phytophthora","Host","Level.3","Level.2","Level.1","Total","PxH.in.Scotland"
"P. alni","Alnus cordata","Ireland","Northern Europe","Europe",1,NA
"P. alni","Alnus glutinosa","Austria","Middle Europe","Europe",4,"Yes"
"P. alni","Alnus glutinosa","Belarus","Eastern Europe","Europe",2,"Yes"
"P. alni","Alnus glutinosa","Belgium","Middle Europe","Europe",2,"Yes"
"P. alni","Alnus glutinosa","Czechoslovakia","Middle Europe","Europe",68,"Yes"
"P. alni","Alnus glutinosa","France","Southwestern Europe","Europe",257,"Yes"
"P. alni","Alnus glutinosa","Germany","Middle Europe","Europe",10,"Yes"
"P. alni","Alnus glutinosa","Hungary","Middle Europe","Europe",5,"Yes"
"P. alni","Alnus glutinosa","Illinois","North-Central U.S.A.","Northern America",1,"Yes"
"P. alni","Alnus glutinosa","Italy","Southeastern Europe","Europe",1,"Yes"
"P. alni","Alnus glutinosa","Netherlands","Middle Europe","Europe",1,"Yes"
"P. alni","Alnus glutinosa","Poland","Middle Europe","Europe",3,"Yes"
"P. alni","Alnus glutinosa","Portugal","Southwestern Europe","Europe",5,"Yes"
"P. alni","Alnus glutinosa","Spain","Southwestern Europe","Europe",9,"Yes"
"P. alni","Alnus glutinosa","Sweden","Northern Europe","Europe",34,"Yes"
"P. alni","Alnus glutinosa","Yugoslavia","Southeastern Europe","Europe",6,"Yes"
"P. alni","Alnus incana","Belgium","Middle Europe","Europe",2,NA
"P. alni","Alnus incana","Czechoslovakia","Middle Europe","Europe",1,NA
"P. alni","Alnus incana","Germany","Middle Europe","Europe",3,NA
"P. alni","Alnus incana","Sweden","Northern Europe","Europe",5,NA
"P. austrocedri","Austrocedrus chilensis","0","Southern South America","Southern America",19,NA
"P. austrocedri","Austrocedrus chilensis","Argentina South","Southern South America","Southern America",8,NA
"P. austrocedri","Cupressus sempervirens","Iran","Western Asia","Asia-Temperate",2,NA
"P. austrocedri","Ginkgo biloba","Czechoslovakia","Middle Europe","Europe",2,NA
"P. austrocedri","Juniperus communis","Germany","Middle Europe","Europe",2,"Yes"
"P. austrocedri","Juniperus horizontalis","Germany","Middle Europe","Europe",1,"Yes"
"P. austrocedri","Metasequoia glyptostroboides","Germany","Middle Europe","Europe",2,NA
"P. austrocedri","Pinus nigra","Czechoslovakia","Middle Europe","Europe",2,NA
"P. austrocedri","Thuja occidentalis","0","0","0",1,NA
"P. cinnamomi","Abelia parvifolia","0","New Zealand","Australasia",2,NA
"P. cinnamomi","Abelia schumannii","0","New Zealand","Australasia",2,NA
"P. cinnamomi","Abies alba","0","0","Northern America",2,NA
"P. cinnamomi","Abies alba","Italy","Southeastern Europe","Europe",3,NA
"P. cinnamomi","Abies alba","Poland","Middle Europe","Europe",2,NA
"P. cinnamomi","Abies balsamea","0","0","Northern America",2,NA
"P. cinnamomi","Abies balsamea","0","Australia","Australasia",2,NA
"P. cinnamomi","Abies balsamea","North Carolina","Southeastern U.S.A.","Northern America",2,NA
"P. cinnamomi","Abies concolor","0","0","Northern America",3,NA
"P. cinnamomi","Abies concolor","California","Southwestern U.S.A.","Northern America",3,NA
"P. cinnamomi","Abies concolor","North Carolina","Southeastern U.S.A.","Northern America",1,NA
"P. cinnamomi","Abies fraseri","0","0","Northern America",10,NA
"P. cinnamomi","Abies fraseri","North Carolina","Southeastern U.S.A.","Northern America",4,NA
"P. cinnamomi","Abies fraseri","West Virginia","Northeastern U.S.A.","Northern America",1,NA
"P. cinnamomi","Abies nordmanniana","0","0","Northern America",6,NA
"P. cinnamomi","Abies nordmanniana","California","Southwestern U.S.A.","Northern America",5,NA
"P. cinnamomi","Abies nordmanniana","North Carolina","Southeastern U.S.A.","Northern America",2,NA
"P. cinnamomi","Abies nordmanniana","Spain","Southwestern Europe","Europe",1,NA
"P. cinnamomi","Abies pinsapo","0","Australia","Australasia",1,NA
"P. cinnamomi","Abies pinsapo","Spain","Southwestern Europe","Europe",2,NA
"P. cinnamomi","Abies procera","0","0","Northern America",1,NA
"P. cinnamomi","Abies procera","0","New Zealand","Australasia",1,NA
"P. cinnamomi","Abies procera","North Carolina","Southeastern U.S.A.","Northern America",1,NA
"P. cinnamomi","Abies procera","Oregon","Northwestern U.S.A.","Northern America",1,NA
"P. cinnamomi","Abies sibirica","0","0","Northern America",2,NA
"P. cinnamomi","Acacia baileyana","0","New Zealand","Australasia",4,NA
"P. cinnamomi","Acacia celsa","0","Australia","Australasia",1,NA
"P. cinnamomi","Acacia dealbata","0","Australia","Australasia",2,NA
"P. cinnamomi","Acacia hamiltoniana","0","Australia","Australasia",1,NA
"P. cinnamomi","Acacia huegelii","0","Australia","Australasia",3,NA
"P. cinnamomi","Acacia koa","Hawaii","North-Central Pacific","Pacific",1,NA
"P. cinnamomi","Acacia melanoxylon","0","0","Northern America",1,NA
"P. cinnamomi","Acacia melanoxylon","Hawaii","North-Central Pacific","Pacific",1,NA
"P. cinnamomi","Acacia myrtifolia","0","Australia","Australasia",5,NA
"P. cinnamomi","Acacia simsii","0","Australia","Australasia",1,NA
"P. cinnamomi","Acacia suaveolens","0","Australia","Australasia",1,NA
"P. cinnamomi","Acacia ulicifolia","0","Australia","Australasia",1,NA
"P. cinnamomi","Acacia verticillata","0","Australia","Australasia",3,NA
"P. cinnamomi","Acacia verticillata","0","New Zealand","Australasia",4,NA
"P. cinnamomi","Acacia vestita","0","Australia","Australasia",1,NA
"P. cinnamomi","Acer negundo","Spain","Southwestern Europe","Europe",2,NA
"P. cinnamomi","Acer palmatum","Korea","Eastern Asia","Asia-Temperate",2,NA
"P. cinnamomi","Acer rubrum","0","0","Northern America",2,NA
"P. cinnamomi","Acer saccharum","0","0","Northern America",2,NA
"P. cinnamomi","Acrotriche serrulata","0","Australia","Australasia",3,NA
"P. cinnamomi","Actinidia chinensis","0","Australia","Australasia",14,NA
"P. cinnamomi","Actinidia chinensis","0","New Zealand","Australasia",5,NA
"P. cinnamomi","Actinidia chinensis","Spain","Southwestern Europe","Europe",1,NA
"P. cinnamomi","Actinodium cunninghamii","0","Australia","Australasia",2,NA
"P. cinnamomi","Adenanthos barbiger","Western Australia","Australia","Australasia",1,NA
"P. cinnamomi","Adenanthos barbigerus","0","Australia","Australasia",1,NA
"P. cinnamomi","Adenanthos cuneatus","0","Australia","Australasia",1,NA
"P. cinnamomi","Adenanthos obovatus","0","Australia","Australasia",2,NA
"P. cinnamomi","Agathis australis","0","New Zealand","Australasia",18,NA
"P. cinnamomi","Agathosma betulina","0","Southern Africa","Africa",3,NA
"P. cinnamomi","Agathosma betulina","Cape Provinces","Southern Africa","Africa",1,NA
"P. cinnamomi","Agathosma crenulata","0","Southern Africa","Africa",3,NA
"P. cinnamomi","Agathosma crenulata","Cape Provinces","Southern Africa","Africa",1,NA
"P. cinnamomi","Agonis flexuosa","0","Australia","Australasia",4,NA
"P. cinnamomi","Agonis theiformis","0","Australia","Australasia",2,NA
"P. cinnamomi","Allium cepa","0","Brazil","Southern America",2,NA
"P. cinnamomi","Allium cepa","Hawaii","North-Central Pacific","Pacific",1,NA
"P. cinnamomi","Allocasuarina fraseriana","0","Australia","Australasia",5,NA
"P. cinnamomi","Allocasuarina fraseriana","0","New Zealand","Australasia",2,NA
"P. cinnamomi","Allocasuarina littoralis","0","Australia","Australasia",3,NA
"P. cinnamomi","Allocasuarina littoralis","0","New Zealand","Australasia",2,NA
"P. cinnamomi","Allocasuarina torulosa","0","Australia","Australasia",2,NA
"P. cinnamomi","Allocasuarina torulosa","0","New Zealand","Australasia",2,NA
"P. cinnamomi","Allocasuarina verticillata","0","Australia","Australasia",2,NA
"P. cinnamomi","Allocasuarina verticillata","0","New Zealand","Australasia",2,NA
"P. cinnamomi","Alnus firma","0","Australia","Australasia",2,NA
"P. cinnamomi","Alnus glutinosa","Spain","Southwestern Europe","Europe",2,NA
"P. cinnamomi","Amperea ericoides","0","Australia","Australasia",2,NA
"P. cinnamomi","Amperea xiphoclada","0","Australia","Australasia",1,NA
"P. cinnamomi","Ananas comosus","0","0","0",1,NA
"P. cinnamomi","Ananas comosus","0","0","Northern America",4,NA
"P. cinnamomi","Ananas comosus","0","Australia","Australasia",141,NA
"P. cinnamomi","Ananas comosus","0","Brazil","Southern America",2,NA
"P. cinnamomi","Ananas comosus","0","New Zealand","Australasia",2,NA
"P. cinnamomi","Ananas comosus","0","Southern Africa","Africa",4,NA
"P. cinnamomi","Ananas comosus","Cook Is.","South-Central Pacific","Pacific",1,NA
"P. cinnamomi","Ananas comosus","Fiji","Southwestern Pacific","Pacific",2,NA
"P. cinnamomi","Ananas comosus","Hawaii","North-Central Pacific","Pacific",13,NA
"P. cinnamomi","Ananas comosus","Taiwan","Eastern Asia","Asia-Temperate",5,NA
"P. cinnamomi","Ananas comosus","Vietnam","Indo-China","Asia-Tropical",2,NA
"P. cinnamomi","Andersonia caerulea","0","Australia","Australasia",1,NA
"P. cinnamomi","Andromeda polifolia","Poland","Middle Europe","Europe",2,NA
"P. cinnamomi","Angophora costata","0","Australia","Australasia",3,NA
"P. cinnamomi","Angophora hispida","0","Australia","Australasia",3,NA
"P. cinnamomi","Antidesma pulvinatum","0","0","Northern America",1,NA
"P. cinnamomi","Antidesma pulvinatum","Hawaii","North-Central Pacific","Pacific",1,NA
"P. cinnamomi","Antirrhinum majus","0","Australia","Australasia",1,NA
"P. cinnamomi","Aotus ericoides","0","Australia","Australasia",5,NA
"P. cinnamomi","Aotus passerinoides","0","Australia","Australasia",2,NA
"P. cinnamomi","Araucaria angustifolia","0","Southern Africa","Africa",2,NA
"P. cinnamomi","Araucaria angustifolia","Brazil South","Brazil","Southern America",1,NA
"P. cinnamomi","Araucaria araucana","Yugoslavia","Southeastern Europe","Europe",1,NA
"P. cinnamomi","Araucaria bidwillii","0","Australia","Australasia",1,NA
"P. cinnamomi","Araucaria columnaris","0","Australia","Australasia",2,NA
"P. cinnamomi","Araucaria columnaris","Hawaii","North-Central Pacific","Pacific",1,NA
"P. cinnamomi","Araucaria heterophylla","0","0","Northern America",1,NA
"P. cinnamomi","Araucaria heterophylla","0","New Zealand","Australasia",2,NA
"P. cinnamomi","Araucaria heterophylla","Hawaii","North-Central Pacific","Pacific",1,NA
"P. cinnamomi","Arbutus andrachne","0","Australia","Australasia",2,NA
"P. cinnamomi","Arbutus menziesii","0","0","Northern America",1,NA
"P. cinnamomi","Arbutus menziesii","California","Southwestern U.S.A.","Northern America",1,NA
"P. cinnamomi","Arbutus unedo","Portugal","Southwestern Europe","Europe",2,NA
"P. cinnamomi","Archidasyphyllum diacanthoides","0","Southern South America","Southern America",2,NA
"P. cinnamomi","Archontophoenix cunninghamiana","0","Australia","Australasia",1,NA
"P. cinnamomi","Arctostaphylos densiflora","0","0","Northern America",1,NA
"P. cinnamomi","Arctostaphylos densiflora","California","Southwestern U.S.A.","Northern America",1,NA
"P. cinnamomi","Arctostaphylos myrtifolia","0","0","Northern America",1,NA
"P. cinnamomi","Arctostaphylos myrtifolia","California","Southwestern U.S.A.","Northern America",1,NA
"P. cinnamomi","Arctostaphylos uva-ursi","Western Australia","Australia","Australasia",1,NA
"P. cinnamomi","Arctostaphylos viscida","0","0","Northern America",1,NA
"P. cinnamomi","Arctostaphylos viscida","California","Southwestern U.S.A.","Northern America",1,NA
"P. cinnamomi","Aristotelia chilensis","0","Southern South America","Southern America",3,NA
"P. cinnamomi","Aristotelia serrata","0","New Zealand","Australasia",1,NA
"P. cinnamomi","Astelia trinervia","0","New Zealand","Australasia",4,NA
"P. cinnamomi","Aucuba japonica","0","0","Northern America",2,NA
"P. cinnamomi","Aucuba japonica","North Carolina","Southeastern U.S.A.","Northern America",2,NA
"P. cinnamomi","Aulax cancellata","0","Australia","Australasia",1,NA
"P. cinnamomi","Aulax cancellata","0","Southern Africa","Africa",2,NA
"P. cinnamomi","Aulax pallasia","0","Southern Africa","Africa",2,NA
"P. cinnamomi","Backhousia citriodora","0","Australia","Australasia",2,NA
"P. cinnamomi","Banksia aemula","0","Australia","Australasia",3,NA
"P. cinnamomi","Banksia ashbyi","0","Australia","Australasia",2,NA
"P. cinnamomi","Banksia attenuata","0","Australia","Australasia",9,NA
"P. cinnamomi","Banksia baueri","0","Australia","Australasia",4,NA
"P. cinnamomi","Banksia baxteri","0","Australia","Australasia",6,NA
"P. cinnamomi","Banksia burdettii","0","Australia","Australasia",2,NA
"P. cinnamomi","Banksia burdettii","0","Southern Africa","Africa",2,NA
"P. cinnamomi","Banksia caleyi","0","Australia","Australasia",2,NA
"P. cinnamomi","Banksia coccinea","0","Australia","Australasia",10,NA
"P. cinnamomi","Banksia coccinea","0","Southern Africa","Africa",2,NA
"P. cinnamomi","Banksia cuneata","0","Australia","Australasia",2,NA
"P. cinnamomi","Banksia cuneata","Western Australia","Australia","Australasia",1,NA
"P. cinnamomi","Banksia ericifolia","0","Australia","Australasia",6,NA
"P. cinnamomi","Banksia falcata","0","Australia","Australasia",2,NA
"P. cinnamomi","Banksia formosa","0","Australia","Australasia",2,NA
"P. cinnamomi","Banksia gardneri","0","Australia","Australasia",2,NA
"P. cinnamomi","Banksia grandis","0","Australia","Australasia",9,NA
"P. cinnamomi","Banksia hookeriana","0","Australia","Australasia",6,NA
"P. cinnamomi","Banksia hookeriana","0","Southern Africa","Africa",2,NA
"P. cinnamomi","Banksia ilicifolia","0","Australia","Australasia",4,NA
"P. cinnamomi","Banksia integrifolia","0","Australia","Australasia",1,NA
"P. cinnamomi","Banksia leptophylla","0","Australia","Australasia",1,NA
"P. cinnamomi","Banksia littoralis","0","Australia","Australasia",3,NA
"P. cinnamomi","Banksia marginata","0","Australia","Australasia",11,NA
"P. cinnamomi","Banksia media","0","Australia","Australasia",5,NA
"P. cinnamomi","Banksia menziesii","0","Australia","Australasia",7,NA
"P. cinnamomi","Banksia menziesii","Hawaii","North-Central Pacific","Pacific",1,NA
"P. cinnamomi","Banksia micrantha","0","Australia","Australasia",1,NA
"P. cinnamomi","Banksia nivea","0","Australia","Australasia",2,NA
"P. cinnamomi","Banksia nutans","0","Australia","Australasia",2,NA
"P. cinnamomi","Banksia obovata","0","Australia","Australasia",1,NA
"P. cinnamomi","Banksia occidentalis","0","Australia","Australasia",1,NA
"P. cinnamomi","Banksia ornata","0","Australia","Australasia",2,NA
"P. cinnamomi","Banksia polycephala","0","Australia","Australasia",2,NA
"P. cinnamomi","Banksia prionotes","0","Australia","Australasia",6,NA
"P. cinnamomi","Banksia quercifolia","0","Australia","Australasia",2,NA
"P. cinnamomi","Banksia serra","0","Australia","Australasia",2,NA
"P. cinnamomi","Banksia serrata","0","Australia","Australasia",20,NA
"P. cinnamomi","Banksia sessilis","0","Australia","Australasia",3,NA
"P. cinnamomi","Banksia speciosa","0","Australia","Australasia",5,NA
"P. cinnamomi","Banksia speciosa","Hawaii","North-Central Pacific","Pacific",1,NA
"P. cinnamomi","Banksia sphaerocarpa","0","Australia","Australasia",2,NA
"P. cinnamomi","Banksia splendida","0","Australia","Australasia",2,NA
"P. cinnamomi","Banksia telmatiaea","0","Australia","Australasia",1,NA
"P. cinnamomi","Banksia tricuspis","0","Australia","Australasia",2,NA
"P. cinnamomi","Banksia undata","0","Australia","Australasia",2,NA
"P. cinnamomi","Banksia verticillata","0","Australia","Australasia",2,NA
"P. cinnamomi","Banksia violacea","0","Australia","Australasia",6,NA
"P. cinnamomi","Banksia violacea","Western Australia","Australia","Australasia",1,NA
"P. cinnamomi","Bauera rubioides","0","Australia","Australasia",1,NA
"P. cinnamomi","Bauera sessiliflora","0","Australia","Australasia",2,NA
"P. cinnamomi","Bauera sessiliflora","0","New Zealand","Australasia",4,NA
"P. cinnamomi","Beilschmiedia tawa","0","New Zealand","Australasia",1,NA
"P. cinnamomi","Berberidopsis corallina","0","Australia","Australasia",2,NA
"P. cinnamomi","Berzelia intermedia","0","Southern Africa","Africa",2,NA
"P. cinnamomi","Betula papyrifera","0","0","Northern America",2,NA
"P. cinnamomi","Betula pendula","0","Australia","Australasia",1,NA
"P. cinnamomi","Betula pendula","0","New Zealand","Australasia",5,NA
"P. cinnamomi","Betula pendula","Portugal","Southwestern Europe","Europe",1,NA
"P. cinnamomi","Betula pubescens","0","0","Northern America",2,NA
"P. cinnamomi","Betula pubescens","0","Australia","Australasia",3,NA
"P. cinnamomi","Betula tianschanica","0","Australia","Australasia",2,NA
"P. cinnamomi","Betula utilis","0","Australia","Australasia",2,NA
"P. cinnamomi","Billardiera heterophylla","0","Australia","Australasia",1,NA
"P. cinnamomi","Blandfordia grandiflora","0","Australia","Australasia",1,NA
"P. cinnamomi","Boronia clavata","0","Australia","Australasia",2,NA
"P. cinnamomi","Boronia megastigma","0","Australia","Australasia",4,NA
"P. cinnamomi","Boronia megastigma","0","New Zealand","Australasia",4,NA
"P. cinnamomi","Boronia pilosa","0","Australia","Australasia",5,NA
"P. cinnamomi","Bossiaea cinerea","0","Australia","Australasia",3,NA
"P. cinnamomi","Bossiaea eriocarpa","0","Australia","Australasia",2,NA
"P. cinnamomi","Brabejum stellatifolium","0","Southern Africa","Africa",4,NA
"P. cinnamomi","Brunonia australis","0","Australia","Australasia",2,NA
"P. cinnamomi","Buxus sempervirens","0","0","Northern America",3,NA
"P. cinnamomi","Buxus sempervirens","Florida","Southeastern U.S.A.","Northern America",1,NA
"P. cinnamomi","Buxus sempervirens","Maryland","Southeastern U.S.A.","Northern America",1,NA
"P. cinnamomi","Buxus sempervirens","North Carolina","Southeastern U.S.A.","Northern America",2,NA
"P. cinnamomi","Cajanus cajan","0","0","Northern America",1,NA
"P. cinnamomi","Cajanus cajan","Hawaii","North-Central Pacific","Pacific",1,NA
"P. cinnamomi","Caladenia formosa","0","Australia","Australasia",1,NA
"P. cinnamomi","Caleana nigrita","0","Australia","Australasia",2,NA
"P. cinnamomi","Callitris rhomboidea","0","Australia","Australasia",2,NA
"P. cinnamomi","Calluna vulgaris","0","Australia","Australasia",2,"Yes"
"P. cinnamomi","Calluna vulgaris","0","New Zealand","Australasia",4,"Yes"
"P. cinnamomi","Calluna vulgaris","Germany","Middle Europe","Europe",1,"Yes"
"P. cinnamomi","Calluna vulgaris","Oregon","Northwestern U.S.A.","Northern America",1,"Yes"
"P. cinnamomi","Calluna vulgaris","Poland","Middle Europe","Europe",2,"Yes"
"P. cinnamomi","Calluna vulgaris","Yugoslavia","Southeastern Europe","Europe",3,"Yes"
"P. cinnamomi","Calocedrus decurrens","0","0","Northern America",3,NA
"P. cinnamomi","Calocedrus decurrens","California","Southwestern U.S.A.","Northern America",3,NA
"P. cinnamomi","Calytrix alpestris","0","New Zealand","Australasia",4,NA
"P. cinnamomi","Calytrix flavescens","0","Australia","Australasia",2,NA
"P. cinnamomi","Calytrix tetragona","0","Australia","Australasia",1,NA
"P. cinnamomi","Camellia japonica","0","0","Northern America",4,NA
"P. cinnamomi","Camellia japonica","0","Australia","Australasia",2,NA
"P. cinnamomi","Camellia japonica","0","China","Asia-Temperate",1,NA
"P. cinnamomi","Camellia japonica","0","New Zealand","Australasia",4,NA
"P. cinnamomi","Camellia japonica","Alabama","Southeastern U.S.A.","Northern America",1,NA
"P. cinnamomi","Camellia japonica","California","Southwestern U.S.A.","Northern America",5,NA
"P. cinnamomi","Camellia japonica","Florida","Southeastern U.S.A.","Northern America",2,NA
"P. cinnamomi","Camellia japonica","Japan","Eastern Asia","Asia-Temperate",1,NA
"P. cinnamomi","Camellia japonica","Louisiana","Southeastern U.S.A.","Northern America",1,NA
"P. cinnamomi","Camellia japonica","North Carolina","Southeastern U.S.A.","Northern America",3,NA
"P. cinnamomi","Camellia japonica","South Carolina","Southeastern U.S.A.","Northern America",1,NA
"P. cinnamomi","Camellia reticulata","0","Australia","Australasia",2,NA
"P. cinnamomi","Camellia sasanqua","0","0","Northern America",3,NA
"P. cinnamomi","Camellia sasanqua","Florida","Southeastern U.S.A.","Northern America",2,NA
"P. cinnamomi","Camellia sasanqua","North Carolina","Southeastern U.S.A.","Northern America",1,NA
"P. cinnamomi","Carex conoidea","0","Australia","Australasia",1,NA
"P. cinnamomi","Carex conoidea","0","New Zealand","Australasia",1,NA
"P. cinnamomi","Carica papaya","0","Australia","Australasia",2,NA
"P. cinnamomi","Carica papaya","Peru","Western South America","Southern America",2,NA
"P. cinnamomi","Carpodetus serratus","0","New Zealand","Australasia",4,NA
"P. cinnamomi","Carya cathayensis","0","China","Asia-Temperate",1,NA
"P. cinnamomi","Carya illinoensis","0","Australia","Australasia",1,NA
"P. cinnamomi","Carya illinoensis","0","New Zealand","Australasia",1,NA
"P. cinnamomi","Carya illinoinensis","0","New Zealand","Australasia",2,NA
"P. cinnamomi","Cassinia aculeata","0","Australia","Australasia",3,NA
"P. cinnamomi","Castanea crenata","0","0","Northern America",4,NA
"P. cinnamomi","Castanea dentata","0","0","Northern America",6,NA
"P. cinnamomi","Castanea dentata","Arkansas","Southeastern U.S.A.","Northern America",1,NA
"P. cinnamomi","Castanea dentata","California","Southwestern U.S.A.","Northern America",1,NA
"P. cinnamomi","Castanea dentata","Georgia","Southeastern U.S.A.","Northern America",1,NA
"P. cinnamomi","Castanea dentata","Louisiana","Southeastern U.S.A.","Northern America",1,NA
"P. cinnamomi","Castanea dentata","Missouri","North-Central U.S.A.","Northern America",1,NA
"P. cinnamomi","Castanea dentata","Oklahoma","North-Central U.S.A.","Northern America",1,NA
"P. cinnamomi","Castanea dentata","Pennsylvania","Northeastern U.S.A.","Northern America",1,NA
"P. cinnamomi","Castanea mollissima","0","0","Northern America",4,NA
"P. cinnamomi","Castanea mollissima","0","China","Asia-Temperate",3,NA
"P. cinnamomi","Castanea ozarkensis","0","0","Northern America",2,NA
"P. cinnamomi","Castanea pumila","0","0","Northern America",3,NA
"P. cinnamomi","Castanea pumila","Arkansas","Southeastern U.S.A.","Northern America",1,NA
"P. cinnamomi","Castanea pumila","Louisiana","Southeastern U.S.A.","Northern America",1,NA
"P. cinnamomi","Castanea pumila","Missouri","North-Central U.S.A.","Northern America",1,NA
"P. cinnamomi","Castanea pumila","Oklahoma","North-Central U.S.A.","Northern America",1,NA
"P. cinnamomi","Castanea sativa","0","0","Northern America",2,"Yes"
"P. cinnamomi","Castanea sativa","0","Australia","Australasia",37,"Yes"
"P. cinnamomi","Castanea sativa","0","New Zealand","Australasia",6,"Yes"
"P. cinnamomi","Castanea sativa","0","Southern Africa","Africa",4,"Yes"
"P. cinnamomi","Castanea sativa","0","Southern South America","Southern America",4,"Yes"
"P. cinnamomi","Castanea sativa","France","Southwestern Europe","Europe",77,"Yes"
"P. cinnamomi","Castanea sativa","Georgia","Southeastern U.S.A.","Northern America",1,"Yes"
"P. cinnamomi","Castanea sativa","Germany","Middle Europe","Europe",1,"Yes"
"P. cinnamomi","Castanea sativa","Greece","Southeastern Europe","Europe",9,"Yes"
"P. cinnamomi","Castanea sativa","Italy","Southeastern Europe","Europe",1,"Yes"
"P. cinnamomi","Castanea sativa","Louisiana","Southeastern U.S.A.","Northern America",1,"Yes"
"P. cinnamomi","Castanea sativa","Portugal","Southwestern Europe","Europe",13,"Yes"
"P. cinnamomi","Castanea sativa","Spain","Southwestern Europe","Europe",20,"Yes"
"P. cinnamomi","Castanea sativa","Switzerland","Middle Europe","Europe",1,"Yes"
"P. cinnamomi","Castanea sativa","Turkey","Western Asia","Asia-Temperate",1,"Yes"
"P. cinnamomi","Castanea × coudercii","Portugal","Southwestern Europe","Europe",1,NA
"P. cinnamomi","Castanopsis carlesii","Taiwan","Eastern Asia","Asia-Temperate",4,NA
"P. cinnamomi","Castanopsis chinensis","Vietnam","Indo-China","Asia-Tropical",1,NA
"P. cinnamomi","Castanopsis faberi","Taiwan","Eastern Asia","Asia-Temperate",2,NA
"P. cinnamomi","Castanopsis indica","Taiwan","Eastern Asia","Asia-Temperate",2,NA
"P. cinnamomi","Castanopsis kawakamii","Taiwan","Eastern Asia","Asia-Temperate",3,NA
"P. cinnamomi","Castanopsis sieboldii","Japan","Eastern Asia","Asia-Temperate",1,NA
"P. cinnamomi","Casuarina cunninghamiana","0","Australia","Australasia",5,NA
"P. cinnamomi","Casuarina cunninghamiana","0","New Zealand","Australasia",6,NA
"P. cinnamomi","Casuarina cunninghamiana","0","Southern Africa","Africa",2,NA
"P. cinnamomi","Casuarina equisetifolia","0","Australia","Australasia",2,NA
"P. cinnamomi","Casuarina glauca","0","New Zealand","Australasia",4,NA
"P. cinnamomi","Ceanothus griseus","California","Southwestern U.S.A.","Northern America",1,NA
"P. cinnamomi","Ceanothus impressus","0","Australia","Australasia",1,NA
"P. cinnamomi","Cedrus atlantica","0","0","Northern America",2,NA
"P. cinnamomi","Cedrus deodara","0","0","Northern America",4,NA
"P. cinnamomi","Cedrus deodara","0","Southern Africa","Africa",2,NA
"P. cinnamomi","Cedrus deodara","California","Southwestern U.S.A.","Northern America",4,NA
"P. cinnamomi","Cedrus deodara","North Carolina","Southeastern U.S.A.","Northern America",1,NA
"P. cinnamomi","Cephalotaxus harringtonii","0","0","Northern America",1,NA
"P. cinnamomi","Cephalotaxus harringtonii","0","Australia","Australasia",2,NA
"P. cinnamomi","Cephalotaxus harringtonii","0","New Zealand","Australasia",2,NA
"P. cinnamomi","Ceratopetalum gummiferum","0","Australia","Australasia",2,NA
"P. cinnamomi","Cercis canadensis","0","0","Northern America",1,NA
"P. cinnamomi","Cercis canadensis","North Carolina","Southeastern U.S.A.","Northern America",1,NA
"P. cinnamomi","Chamaecyparis lawsoniana","0","0","Northern America",5,"Yes"
"P. cinnamomi","Chamaecyparis lawsoniana","0","Australia","Australasia",11,"Yes"
"P. cinnamomi","Chamaecyparis lawsoniana","0","New Zealand","Australasia",6,"Yes"
"P. cinnamomi","Chamaecyparis lawsoniana","0","Southern Africa","Africa",3,"Yes"
"P. cinnamomi","Chamaecyparis lawsoniana","California","Southwestern U.S.A.","Northern America",2,"Yes"
"P. cinnamomi","Chamaecyparis lawsoniana","Hungary","Middle Europe","Europe",7,"Yes"
"P. cinnamomi","Chamaecyparis lawsoniana","Iran","Western Asia","Asia-Temperate",1,"Yes"
"P. cinnamomi","Chamaecyparis lawsoniana","Ireland","Northern Europe","Europe",1,"Yes"
"P. cinnamomi","Chamaecyparis lawsoniana","Louisiana","Southeastern U.S.A.","Northern America",1,"Yes"
"P. cinnamomi","Chamaecyparis lawsoniana","Netherlands","Middle Europe","Europe",1,"Yes"
"P. cinnamomi","Chamaecyparis lawsoniana","Oregon","Northwestern U.S.A.","Northern America",3,"Yes"
"P. cinnamomi","Chamaecyparis lawsoniana","Poland","Middle Europe","Europe",1,"Yes"
"P. cinnamomi","Chamaecyparis lawsoniana","Spain","Southwestern Europe","Europe",1,"Yes"
"P. cinnamomi","Chamaecyparis lawsoniana","Yugoslavia","Southeastern Europe","Europe",3,"Yes"
"P. cinnamomi","Chamaecyparis obtusa","0","Australia","Australasia",1,NA
"P. cinnamomi","Chamaecyparis obtusa","Japan","Eastern Asia","Asia-Temperate",2,NA
"P. cinnamomi","Chamaecyparis obtusa","Poland","Middle Europe","Europe",1,NA
"P. cinnamomi","Chamaecyparis obtusa","Taiwan","Eastern Asia","Asia-Temperate",7,NA
"P. cinnamomi","Chamaecyparis pisifera","0","0","Northern America",1,NA
"P. cinnamomi","Chamaescilla corymbosa","0","Australia","Australasia",6,NA
"P. cinnamomi","Chamaescilla corymbosa","Western Australia","Australia","Australasia",2,NA
"P. cinnamomi","Chamelaucium axillare","0","Australia","Australasia",6,NA
"P. cinnamomi","Chamelaucium ciliatum","0","Australia","Australasia",5,NA
"P. cinnamomi","Chamelaucium uncinatum","0","Australia","Australasia",14,NA
"P. cinnamomi","Cheirodendron trigynum","0","0","Northern America",1,NA
"P. cinnamomi","Cheirodendron trigynum","Hawaii","North-Central Pacific","Pacific",1,NA
