"plant_name","plant_name_full","Level.2","Level.1","Introduced","phyto.record","key.phyto.record","phyto.record.UK","key.phyto.record.UK","phyto.record.Scotland","key.phyto.record.Scotland","plant.in.GB"
"Ilex cassine","Ilex cassine","Caribbean","Southern America","No","","","","","","",""
"Ilex cassine","Ilex cassine","South-Central U.S.A.","Northern America","No","","","","","","",""
"Ilex cassine","Ilex cassine","Southeastern U.S.A.","Northern America","No","Yes","Yes","","","","",""
"Ilex crenata","Ilex crenata","Eastern Asia","Asia-Temperate","No","","","Yes","","","",""
"Ilex crenata","Ilex crenata","Northeastern U.S.A.","Northern America","Yes","","","Yes","","","",""
"Ilex crenata","Ilex crenata","China","Asia-Temperate","No","","","Yes","","","",""
"Ilex crenata","Ilex crenata","Middle Europe","Europe","Yes","","","Yes","","","",""
"Ilex crenata","Ilex crenata","Russian Far East","Asia-Temperate","No","","","Yes","","","",""
"Ilex crenata","Ilex crenata","Indian Subcontinent","Asia-Tropical","No","","","Yes","","","",""
"Ilex crenata","Ilex crenata","Southeastern U.S.A.","Northern America","Yes","Yes","Yes","Yes","","","",""
"Ilex crenata","Ilex crenata","Northwestern U.S.A.","Northern America","Yes","","","Yes","","","",""
"Ilex crenata","Ilex crenata","Indo-China","Asia-Tropical","No","","","Yes","","","",""
"Ilex glabra","Ilex glabra","Southeastern U.S.A.","Northern America","No","Yes","Yes","","","","",""
"Ilex glabra","Ilex glabra","Northeastern U.S.A.","Northern America","No","","","","","","",""
"Ilex glabra","Ilex glabra","Eastern Canada","Northern America","No","","","","","","",""
"Ilex glabra","Ilex glabra","South-Central U.S.A.","Northern America","No","","","","","","",""
"Ilex latifolia","Ilex latifolia","Eastern Asia","Asia-Temperate","No","","","Yes","Yes","","",""
"Ilex latifolia","Ilex latifolia","China","Asia-Temperate","No","","","Yes","Yes","","",""
"Ilex pedunculosa","Ilex pedunculosa","China","Asia-Temperate","No","","","Yes","Yes","","",""
"Ilex pedunculosa","Ilex pedunculosa","Eastern Asia","Asia-Temperate","No","","","Yes","Yes","","",""
"Isopogon attenuatus","Isopogon attenuatus","Australia","Australasia","No","Yes","Yes","","","","",""
"Isopogon axillaris","Isopogon axillaris","Australia","Australasia","No","Yes","Yes","","","","",""
"Isopogon ceratophyllus","Isopogon ceratophyllus","Australia","Australasia","No","Yes","Yes","","","","",""
"Isopogon cuneatus","Isopogon cuneatus","Australia","Australasia","No","Yes","Yes","","","","",""
"Isopogon dubius","Isopogon dubius","Australia","Australasia","No","Yes","Yes","","","","",""
"Isopogon formosus","Isopogon formosus","Australia","Australasia","No","Yes","Yes","","","","",""
"Isopogon latifolius","Isopogon latifolius","Australia","Australasia","No","Yes","Yes","","","","",""
"Itea virginica","Itea virginica","Southeastern U.S.A.","Northern America","No","Yes","Yes","","","","",""
"Itea virginica","Itea virginica","North-Central U.S.A.","Northern America","No","","","","","","",""
"Itea virginica","Itea virginica","Northeastern U.S.A.","Northern America","No","","","","","","",""
"Itea virginica","Itea virginica","South-Central U.S.A.","Northern America","No","","","","","","",""
"Sarcococca coriacea","Sarcococca coriacea","Indian Subcontinent","Asia-Tropical","No","","","Yes","Yes","","",""
"Sarcococca coriacea","Sarcococca coriacea","Indo-China","Asia-Tropical","No","","","Yes","Yes","","",""
"Sarcococca coriacea","Sarcococca coriacea","China","Asia-Temperate","No","","","Yes","Yes","","",""
"Sarcococca hookeriana","Sarcococca hookeriana","China","Asia-Temperate","No","","","Yes","Yes","","",""
"Sarcococca hookeriana","Sarcococca hookeriana","Indian Subcontinent","Asia-Tropical","No","","","Yes","Yes","","",""
"Senna pleurocarpa","Senna pleurocarpa","Australia","Australasia","No","Yes","Yes","","","","",""
"Rhododendron japonicum","Rhododendron japonicum","Northeastern U.S.A.","Northern America","Yes","","","Yes","Yes","","",""
"Rhododendron japonicum","Rhododendron japonicum","Eastern Asia","Asia-Temperate","No","","","Yes","Yes","","",""
"Dielsiodoxa tamariscina","Dielsiodoxa tamariscina","Australia","Australasia","No","Yes","Yes","","","","",""
"Prunus persica","Prunus persica","South-Central U.S.A.","Northern America","Yes","","","Yes","","","",""
"Prunus persica","Prunus persica","Western Asia","Asia-Temperate","Yes","Yes","","Yes","","","",""
"Prunus persica","Prunus persica","Southern Africa","Africa","Yes","Yes","Yes","Yes","","","",""
"Prunus persica","Prunus persica","Northwestern U.S.A.","Northern America","Yes","Yes","","Yes","","","",""
"Prunus persica","Prunus persica","Western Indian Ocean","Africa","Yes","","","Yes","","","",""
"Prunus persica","Prunus persica","Middle Asia","Asia-Temperate","Yes","","","Yes","","","",""
"Prunus persica","Prunus persica","Southwestern U.S.A.","Northern America","Yes","Yes","","Yes","","","",""
"Prunus persica","Prunus persica","China","Asia-Temperate","Both","Yes","","Yes","","","",""
"Prunus persica","Prunus persica","New Zealand","Australasia","Yes","Yes","Yes","Yes","","","",""
"Prunus persica","Prunus persica","Southeastern U.S.A.","Northern America","Yes","Yes","Yes","Yes","","","",""
"Prunus persica","Prunus persica","Indo-China","Asia-Tropical","Yes","","","Yes","","","",""
"Prunus persica","Prunus persica","Northeastern U.S.A.","Northern America","Yes","Yes","","Yes","","","",""
"Prunus persica","Prunus persica","Eastern Asia","Asia-Temperate","Yes","Yes","","Yes","","","",""
"Prunus persica","Prunus persica","Caucasus","Asia-Temperate","Yes","","","Yes","","","",""
"Prunus persica","Prunus persica","Southern South America","Southern America","Yes","Yes","","Yes","","","",""
"Prunus persica","Prunus persica","Eastern Canada","Northern America","Yes","","","Yes","","","",""
"Prunus persica","Prunus persica","Mexico","Northern America","Yes","Yes","","Yes","","","",""
"Prunus persica","Prunus persica","Indian Subcontinent","Asia-Tropical","Yes","Yes","","Yes","","","",""
"Prunus persica","Prunus persica","North-Central U.S.A.","Northern America","Yes","","","Yes","","","",""
"Prunus persica","Prunus persica","Eastern Europe","Europe","Yes","","","Yes","","","",""
"Prunus persica","Prunus persica","Southeastern Europe","Europe","Yes","Yes","","Yes","","","",""
"Prunus persica","Prunus persica","Central America","Southern America","Yes","","","Yes","","","",""
"Prunus persica","Prunus persica","Middle Atlantic Ocean","Africa","Yes","","","Yes","","","",""
"Prunus persica","Prunus persica","Southwestern Europe","Europe","Yes","Yes","","Yes","","","",""
"Prunus persica","Prunus persica","Australia","Australasia","Yes","Yes","Yes","Yes","","","",""
"Prunus persica","Prunus persica","Western South America","Southern America","Yes","","","Yes","","","",""
"Prunus persica","Prunus persica","East Tropical Africa","Africa","Yes","","","Yes","","","",""
"Prunus persica","Prunus persica","Middle Europe","Europe","Yes","Yes","","Yes","","","",""
"Prunus persica","Prunus persica","Northwestern Pacific","Pacific","Yes","","","Yes","","","",""
"Prunus persica","Prunus persica","Macaronesia","Africa","Yes","","","Yes","","","",""
"Prunus persica","Prunus persica","Northern Africa","Africa","Yes","","","Yes","","","",""
"Prunus persica","Prunus persica","Northeast Tropical Africa","Africa","Yes","","","Yes","","","",""
"Chaenomeles speciosa","Chaenomeles speciosa","Northeastern U.S.A.","Northern America","Yes","","","Yes","Yes","","","Yes"
"Chaenomeles speciosa","Chaenomeles speciosa","Eastern Europe","Europe","Yes","","","Yes","Yes","","","Yes"
"Chaenomeles speciosa","Chaenomeles speciosa","Eastern Asia","Asia-Temperate","Yes","","","Yes","Yes","","","Yes"
"Chaenomeles speciosa","Chaenomeles speciosa","Southeastern U.S.A.","Northern America","Yes","","","Yes","Yes","","","Yes"
"Chaenomeles speciosa","Chaenomeles speciosa","North-Central U.S.A.","Northern America","Yes","","","Yes","Yes","","","Yes"
"Chaenomeles speciosa","Chaenomeles speciosa","China","Asia-Temperate","No","","","Yes","Yes","","","Yes"
"Chaenomeles speciosa","Chaenomeles speciosa","Southwestern Europe","Europe","Yes","","","Yes","Yes","","","Yes"
"Chaenomeles speciosa","Chaenomeles speciosa","New Zealand","Australasia","Yes","","","Yes","Yes","","","Yes"
"Chaenomeles speciosa","Chaenomeles speciosa","Indian Subcontinent","Asia-Tropical","Yes","","","Yes","Yes","","","Yes"
"Chaenomeles speciosa","Chaenomeles speciosa","Northern Europe","Europe","Yes","Yes","Yes","Yes","Yes","","","Yes"
"Chaenomeles speciosa","Chaenomeles speciosa","Mexico","Northern America","Yes","","","Yes","Yes","","","Yes"
"Chaenomeles speciosa","Chaenomeles speciosa","Middle Europe","Europe","Yes","","","Yes","Yes","","","Yes"
"Chaenomeles speciosa","Chaenomeles speciosa","Southeastern Europe","Europe","Yes","","","Yes","Yes","","","Yes"
"Prunus armeniaca","Prunus armeniaca","Indian Subcontinent","Asia-Tropical","Yes","Yes","","Yes","","","",""
"Prunus armeniaca","Prunus armeniaca","Eastern Asia","Asia-Temperate","Yes","Yes","","Yes","","","",""
"Prunus armeniaca","Prunus armeniaca","Southeastern Europe","Europe","Both","Yes","","Yes","","","",""
"Prunus armeniaca","Prunus armeniaca","Western Asia","Asia-Temperate","Yes","Yes","","Yes","","","",""
"Prunus armeniaca","Prunus armeniaca","Australia","Australasia","Yes","Yes","Yes","Yes","","","",""
"Prunus armeniaca","Prunus armeniaca","China","Asia-Temperate","No","","","Yes","","","",""
"Prunus armeniaca","Prunus armeniaca","Northeastern U.S.A.","Northern America","Yes","","","Yes","","","",""
"Prunus armeniaca","Prunus armeniaca","Middle Asia","Asia-Temperate","Both","","","Yes","","","",""
"Prunus armeniaca","Prunus armeniaca","North-Central U.S.A.","Northern America","Yes","","","Yes","","","",""
"Prunus armeniaca","Prunus armeniaca","Northwestern U.S.A.","Northern America","Yes","Yes","","Yes","","","",""
"Prunus armeniaca","Prunus armeniaca","Middle Europe","Europe","Yes","Yes","","Yes","","","",""
"Prunus armeniaca","Prunus armeniaca","Southwestern U.S.A.","Northern America","Yes","Yes","Yes","Yes","","","",""
"Prunus armeniaca","Prunus armeniaca","Eastern Europe","Europe","Yes","","","Yes","","","",""
"Prunus armeniaca","Prunus armeniaca","South-Central U.S.A.","Northern America","Yes","","","Yes","","","",""
"Prunus armeniaca","Prunus armeniaca","Southwestern Europe","Europe","Yes","","","Yes","","","",""
"Prunus armeniaca","Prunus armeniaca","Caucasus","Asia-Temperate","Yes","","","Yes","","","",""
"Prunus armeniaca","Prunus armeniaca","Northern Africa","Africa","Yes","","","Yes","","","",""
"Prunus armeniaca","Prunus armeniaca","Southeastern U.S.A.","Northern America","Yes","Yes","","Yes","","","",""
"Solanum tuberosum","Solanum tuberosum","North-Central U.S.A.","Northern America","Yes","Yes","","Yes","","Yes","","Yes"
"Solanum tuberosum","Solanum tuberosum","Southwestern Europe","Europe","Yes","Yes","","Yes","","Yes","","Yes"
"Solanum tuberosum","Solanum tuberosum","Middle Asia","Asia-Temperate","Yes","","","Yes","","Yes","","Yes"
"Solanum tuberosum","Solanum tuberosum","Southern South America","Southern America","No","Yes","","Yes","","Yes","","Yes"
"Solanum tuberosum","Solanum tuberosum","Caribbean","Southern America","Yes","Yes","","Yes","","Yes","","Yes"
"Solanum tuberosum","Solanum tuberosum","Northern South America","Southern America","No","Yes","","Yes","","Yes","","Yes"
"Solanum tuberosum","Solanum tuberosum","Eastern Europe","Europe","Yes","Yes","","Yes","","Yes","","Yes"
"Solanum tuberosum","Solanum tuberosum","Southeastern U.S.A.","Northern America","Yes","Yes","","Yes","","Yes","","Yes"
"Solanum tuberosum","Solanum tuberosum","Western South America","Southern America","No","Yes","","Yes","","Yes","","Yes"
"Solanum tuberosum","Solanum tuberosum","Northern Europe","Europe","Yes","Yes","","Yes","","Yes","","Yes"
"Solanum tuberosum","Solanum tuberosum","Indian Subcontinent","Asia-Tropical","Yes","Yes","","Yes","","Yes","","Yes"
"Solanum tuberosum","Solanum tuberosum","Indo-China","Asia-Tropical","Yes","Yes","","Yes","","Yes","","Yes"
"Solanum tuberosum","Solanum tuberosum","Northeastern U.S.A.","Northern America","Yes","Yes","","Yes","","Yes","","Yes"
"Solanum tuberosum","Solanum tuberosum","Middle Europe","Europe","Yes","Yes","","Yes","","Yes","","Yes"
"Solanum tuberosum","Solanum tuberosum","West-Central Tropical Africa","Africa","Yes","Yes","","Yes","","Yes","","Yes"
"Solanum tuberosum","Solanum tuberosum","North-Central Pacific","Pacific","Yes","Yes","","Yes","","Yes","","Yes"
"Lactuca sativa","Lactuca sativa","Eastern Europe","Europe","Yes","","","","","","","Yes"
"Lactuca sativa","Lactuca sativa","Northern Europe","Europe","Yes","","","","","","","Yes"
"Lactuca sativa","Lactuca sativa","Southwestern Europe","Europe","Yes","Yes","","","","","","Yes"
"Lactuca sativa","Lactuca sativa","Indian Subcontinent","Asia-Tropical","Yes","","","","","","","Yes"
"Lactuca sativa","Lactuca sativa","Northern Africa","Africa","Yes","","","","","","","Yes"
"Lactuca sativa","Lactuca sativa","China","Asia-Temperate","Yes","","","","","","","Yes"
"Lactuca sativa","Lactuca sativa","Macaronesia","Africa","Yes","","","","","","","Yes"
"Lactuca sativa","Lactuca sativa","Caribbean","Southern America","Yes","","","","","","","Yes"
"Lactuca sativa","Lactuca sativa","Eastern Asia","Asia-Temperate","Yes","Yes","","","","","","Yes"
"Lactuca sativa","Lactuca sativa","Southern South America","Southern America","Yes","","","","","","","Yes"
"Lactuca sativa","Lactuca sativa","Southeastern Europe","Europe","Yes","Yes","","","","","","Yes"
"Lactuca sativa","Lactuca sativa","Western Asia","Asia-Temperate","Both","","","","","","","Yes"
"Lactuca sativa","Lactuca sativa","Middle Europe","Europe","Yes","Yes","","","","","","Yes"
"Lactuca sativa","Lactuca sativa","Southern Africa","Africa","Yes","","","","","","","Yes"
"Lactuca sativa","Lactuca sativa","Northern South America","Southern America","Yes","","","","","","","Yes"
"Lactuca sativa","Lactuca sativa","Malesia","Asia-Tropical","Yes","Yes","","","","","","Yes"
"Lactuca sativa","Lactuca sativa","West Tropical Africa","Africa","Yes","","","","","","","Yes"
"Lactuca sativa","Lactuca sativa","Indo-China","Asia-Tropical","Yes","","","","","","","Yes"
"Lactuca sativa","Lactuca sativa","South-Central U.S.A.","Northern America","Yes","","","","","","","Yes"
"Lactuca sativa","Lactuca sativa","Russian Far East","Asia-Temperate","Yes","","","","","","","Yes"
"Lactuca sativa","Lactuca sativa","Western Indian Ocean","Africa","Yes","","","","","","","Yes"
"Lactuca sativa","Lactuca sativa","Western South America","Southern America","Yes","","","","","","","Yes"
"Lactuca sativa","Lactuca sativa","Central America","Southern America","Yes","","","","","","","Yes"
"Lactuca sativa","Lactuca sativa","North-Central U.S.A.","Northern America","Yes","","","","","","","Yes"
"Lactuca sativa","Lactuca sativa","Northeastern U.S.A.","Northern America","Yes","","","","","","","Yes"
"Lactuca sativa","Lactuca sativa","Southeastern U.S.A.","Northern America","Yes","","","","","","","Yes"
"Lactuca sativa","Lactuca sativa","Middle Asia","Asia-Temperate","Yes","","","","","","","Yes"
"Lactuca sativa","Lactuca sativa","South-Central Pacific","Pacific","Yes","","","","","","","Yes"
"Lactuca sativa","Lactuca sativa","Northeast Tropical Africa","Africa","Yes","","","","","","","Yes"
"Lactuca sativa","Lactuca sativa","Mexico","Northern America","Yes","Yes","","","","","","Yes"
"Lactuca sativa","Lactuca sativa","Southwestern Pacific","Pacific","Yes","","","","","","","Yes"
"Lactuca sativa","Lactuca sativa","Northwestern Pacific","Pacific","Yes","","","","","","","Yes"
"Lactuca sativa","Lactuca sativa","Southwestern U.S.A.","Northern America","Yes","Yes","","","","","","Yes"
