"plant_genus","Level.2","Level.1","Introduced","phyto.record","key.phyto.record","phyto.record.UK","key.phyto.record.UK","phyto.record.Scotland","key.phyto.record.Scotland","In.GB"
"Saxegothaea","Southern South America","Southern America","No","Yes","Yes","","","","",""
"Abies","Eastern Canada","Northern America","No","","","Yes","Yes","Yes","Yes","Yes"
"Abies","Northwestern U.S.A.","Northern America","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"Abies","Russian Far East","Asia-Temperate","No","","","Yes","Yes","Yes","Yes","Yes"
"Abies","Northern Europe","Europe","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"Abies","Eastern Asia","Asia-Temperate","No","Yes","","Yes","Yes","Yes","Yes","Yes"
"Abies","China","Asia-Temperate","No","","","Yes","Yes","Yes","Yes","Yes"
"Abies","Northeastern U.S.A.","Northern America","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"Abies","Southeastern Europe","Europe","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"Abies","Western Asia","Asia-Temperate","No","","","Yes","Yes","Yes","Yes","Yes"
"Abies","Subarctic America","Northern America","No","","","Yes","Yes","Yes","Yes","Yes"
"Abies","Middle Europe","Europe","Both","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"Abies","Western Canada","Northern America","No","","","Yes","Yes","Yes","Yes","Yes"
"Abies","Southwestern U.S.A.","Northern America","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"Abies","Southeastern U.S.A.","Northern America","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"Abies","Mexico","Northern America","No","Yes","","Yes","Yes","Yes","Yes","Yes"
"Abies","Indo-China","Asia-Tropical","No","","","Yes","Yes","Yes","Yes","Yes"
"Abies","Central America","Southern America","No","","","Yes","Yes","Yes","Yes","Yes"
"Abies","Siberia","Asia-Temperate","No","","","Yes","Yes","Yes","Yes","Yes"
"Abies","North-Central U.S.A.","Northern America","No","Yes","","Yes","Yes","Yes","Yes","Yes"
"Abies","Indian Subcontinent","Asia-Tropical","No","","","Yes","Yes","Yes","Yes","Yes"
"Abies","Eastern Europe","Europe","Both","","","Yes","Yes","Yes","Yes","Yes"
"Abies","Caucasus","Asia-Temperate","No","","","Yes","Yes","Yes","Yes","Yes"
"Abies","South-Central U.S.A.","Northern America","No","","","Yes","Yes","Yes","Yes","Yes"
"Abies","New Zealand","Australasia","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"Abies","Southwestern Europe","Europe","Both","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"Abies","Middle Asia","Asia-Temperate","No","","","Yes","Yes","Yes","Yes","Yes"
"Abies","Northern Africa","Africa","No","","","Yes","Yes","Yes","Yes","Yes"
"Allocasuarina","Northern South America","Southern America","Yes","","","","","","",""
"Allocasuarina","Southwestern Europe","Europe","Yes","","","","","","",""
"Allocasuarina","Australia","Australasia","No","Yes","Yes","","","","",""
"Allocasuarina","Northern Africa","Africa","Yes","","","","","","",""
"Allocasuarina","Eastern Asia","Asia-Temperate","Yes","","","","","","",""
"Austrocedrus","Southern South America","Southern America","No","Yes","Yes","Yes","Yes","","",""
"Callitris","Australia","Australasia","No","Yes","Yes","","","","",""
"Callitris","Middle Atlantic Ocean","Africa","Yes","","","","","","",""
"Callitris","North-Central Pacific","Pacific","Yes","","","","","","",""
"Callitris","New Zealand","Australasia","Yes","Yes","Yes","","","","",""
"Callitris","Southwestern Pacific","Pacific","No","","","","","","",""
"Callitropsis","Subarctic America","Northern America","No","Yes","","Yes","Yes","Yes","Yes","Yes"
"Callitropsis","Northern Europe","Europe","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"Callitropsis","Southwestern U.S.A.","Northern America","No","","","Yes","Yes","Yes","Yes","Yes"
"Callitropsis","Western Canada","Northern America","No","","","Yes","Yes","Yes","Yes","Yes"
"Callitropsis","Northwestern U.S.A.","Northern America","No","Yes","","Yes","Yes","Yes","Yes","Yes"
"Callitropsis","Subantarctic Islands","Antarctica","Yes","","","Yes","Yes","Yes","Yes","Yes"
"Calocedrus","Indo-China","Asia-Tropical","No","","","","","","","Yes"
"Calocedrus","Southwestern U.S.A.","Northern America","No","Yes","Yes","","","","","Yes"
"Calocedrus","Eastern Asia","Asia-Temperate","No","","","","","","","Yes"
"Calocedrus","Southeastern Europe","Europe","Yes","","","","","","","Yes"
"Calocedrus","China","Asia-Temperate","No","","","","","","","Yes"
"Calocedrus","Northwestern U.S.A.","Northern America","No","","","","","","","Yes"
"Calocedrus","Mexico","Northern America","No","","","","","","","Yes"
"Calocedrus","Northern Europe","Europe","Yes","","","","","","","Yes"
"Casuarina","Mexico","Northern America","Yes","","","","","","",""
"Casuarina","Central America","Southern America","Yes","","","","","","",""
"Casuarina","Caribbean","Southern America","Both","","","","","","",""
"Casuarina","Southeastern U.S.A.","Northern America","Yes","Yes","","","","","",""
"Casuarina","Northern South America","Southern America","Yes","","","","","","",""
"Casuarina","Northwestern Pacific","Pacific","Both","","","","","","",""
"Casuarina","Southwestern Pacific","Pacific","Both","","","","","","",""
"Casuarina","West Tropical Africa","Africa","Yes","","","","","","",""
"Casuarina","South-Central Pacific","Pacific","Yes","","","","","","",""
"Casuarina","Macaronesia","Africa","Yes","","","","","","",""
"Casuarina","Malesia","Asia-Tropical","Both","Yes","","","","","",""
"Casuarina","Indian Subcontinent","Asia-Tropical","Both","","","","","","",""
"Casuarina","Indo-China","Asia-Tropical","No","","","","","","",""
"Casuarina","Western Indian Ocean","Africa","Yes","Yes","","","","","",""
"Casuarina","North-Central Pacific","Pacific","Yes","","","","","","",""
"Casuarina","Eastern Asia","Asia-Temperate","Yes","","","","","","",""
"Casuarina","New Zealand","Australasia","Yes","Yes","Yes","","","","",""
"Casuarina","Southwestern Europe","Europe","Yes","","","","","","",""
"Casuarina","Papuasia","Asia-Tropical","No","","","","","","",""
"Casuarina","Australia","Australasia","Both","Yes","Yes","","","","",""
"Casuarina","Southeastern Europe","Europe","Yes","","","","","","",""
"Casuarina","Northern Africa","Africa","Yes","","","","","","",""
"Casuarina","Northeast Tropical Africa","Africa","Yes","","","","","","",""
"Casuarina","Western South America","Southern America","Yes","","","","","","",""
"Casuarina","East Tropical Africa","Africa","Yes","","","","","","",""
"Casuarina","Southern Africa","Africa","Yes","Yes","Yes","","","","",""
"Casuarina","Middle Atlantic Ocean","Africa","Yes","","","","","","",""
"Casuarina","South Tropical Africa","Africa","Yes","","","","","","",""
"Casuarina","West-Central Tropical Africa","Africa","Yes","","","","","","",""
"Cedrus","Middle Europe","Europe","Yes","Yes","","Yes","Yes","Yes","","Yes"
"Cedrus","Western Asia","Asia-Temperate","No","Yes","","Yes","Yes","Yes","","Yes"
"Cedrus","Indian Subcontinent","Asia-Tropical","No","","","Yes","Yes","Yes","","Yes"
"Cedrus","Northern Africa","Africa","No","","","Yes","Yes","Yes","","Yes"
"Cedrus","Northern Europe","Europe","Yes","Yes","Yes","Yes","Yes","Yes","","Yes"
"Cedrus","Southeastern Europe","Europe","Yes","","","Yes","Yes","Yes","","Yes"
"Cedrus","Southwestern Europe","Europe","Yes","Yes","Yes","Yes","Yes","Yes","","Yes"
"Cedrus","China","Asia-Temperate","No","Yes","","Yes","Yes","Yes","","Yes"
"Cephalotaxus","China","Asia-Temperate","No","","","Yes","Yes","","",""
"Cephalotaxus","Eastern Asia","Asia-Temperate","No","","","Yes","Yes","","",""
"Cephalotaxus","Indo-China","Asia-Tropical","No","","","Yes","Yes","","",""
"Cephalotaxus","Southeastern Europe","Europe","Yes","","","Yes","Yes","","",""
"Cephalotaxus","Indian Subcontinent","Asia-Tropical","No","","","Yes","Yes","","",""
"Chamaecyparis","Southeastern Europe","Europe","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"Chamaecyparis","Northeastern U.S.A.","Northern America","No","","","Yes","Yes","Yes","Yes","Yes"
"Chamaecyparis","Northern Europe","Europe","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"Chamaecyparis","Southwestern Europe","Europe","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"Chamaecyparis","Middle Europe","Europe","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"Chamaecyparis","Eastern Asia","Asia-Temperate","Both","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"Chamaecyparis","Southwestern U.S.A.","Northern America","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"Chamaecyparis","Southeastern U.S.A.","Northern America","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"Chamaecyparis","New Zealand","Australasia","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"Chamaecyparis","Northwestern U.S.A.","Northern America","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"Chamaecyparis","Caribbean","Southern America","Yes","","","Yes","Yes","Yes","Yes","Yes"
"Cryptomeria","Macaronesia","Africa","Yes","","","Yes","","Yes","","Yes"
"Cryptomeria","Western Indian Ocean","Africa","Yes","","","Yes","","Yes","","Yes"
"Cryptomeria","Northern Europe","Europe","Yes","Yes","","Yes","","Yes","","Yes"
"Cryptomeria","Western Asia","Asia-Temperate","Yes","","","Yes","","Yes","","Yes"
"Cryptomeria","Eastern Asia","Asia-Temperate","Both","","","Yes","","Yes","","Yes"
"Cryptomeria","China","Asia-Temperate","Yes","","","Yes","","Yes","","Yes"
"Cryptomeria","Middle Europe","Europe","Yes","","","Yes","","Yes","","Yes"
"Cryptomeria","New Zealand","Australasia","Yes","","","Yes","","Yes","","Yes"
"Cupressus","Southeastern Europe","Europe","Both","Yes","","Yes","Yes","Yes","Yes",""
"Cupressus","Southwestern Europe","Europe","Yes","Yes","Yes","Yes","Yes","Yes","Yes",""
"Cupressus","Western Asia","Asia-Temperate","No","Yes","Yes","Yes","Yes","Yes","Yes",""
"Cupressus","Macaronesia","Africa","Yes","","","Yes","Yes","Yes","Yes",""
"Cupressus","China","Asia-Temperate","No","","","Yes","Yes","Yes","Yes",""
"Cupressus","Northern Africa","Africa","Both","Yes","","Yes","Yes","Yes","Yes",""
"Cupressus","Indo-China","Asia-Tropical","No","","","Yes","Yes","Yes","Yes",""
"Cupressus","Eastern Europe","Europe","Yes","","","Yes","Yes","Yes","Yes",""
"Cupressus","Indian Subcontinent","Asia-Tropical","No","Yes","","Yes","Yes","Yes","Yes",""
"Cupressus","Eastern Asia","Asia-Temperate","Yes","","","Yes","Yes","Yes","Yes",""
"Cupressus","Middle Europe","Europe","Yes","","","Yes","Yes","Yes","Yes",""
"Dacrycarpus","Malesia","Asia-Tropical","No","","","","","","",""
"Dacrycarpus","Indo-China","Asia-Tropical","No","","","","","","",""
"Dacrycarpus","China","Asia-Temperate","No","","","","","","",""
"Dacrycarpus","Papuasia","Asia-Tropical","No","","","","","","",""
"Dacrycarpus","Southwestern Pacific","Pacific","No","","","","","","",""
"Dacrycarpus","New Zealand","Australasia","No","Yes","Yes","","","","",""
"Diospyros","Northeast Tropical Africa","Africa","No","","","","","","",""
"Diospyros","Mexico","Northern America","No","","","","","","",""
"Diospyros","Southern Africa","Africa","No","","","","","","",""
"Diospyros","Northern South America","Southern America","No","","","","","","",""
"Diospyros","East Tropical Africa","Africa","No","","","","","","",""
"Diospyros","Western South America","Southern America","No","","","","","","",""
"Diospyros","Southeastern U.S.A.","Northern America","No","","","","","","",""
"Diospyros","Caucasus","Asia-Temperate","No","","","","","","",""
"Diospyros","South Tropical Africa","Africa","No","","","","","","",""
"Diospyros","West Tropical Africa","Africa","No","","","","","","",""
"Diospyros","Caribbean","Southern America","Both","","","","","","",""
"Diospyros","Central America","Southern America","No","","","","","","",""
"Diospyros","Indian Subcontinent","Asia-Tropical","No","","","","","","",""
"Diospyros","Northeastern U.S.A.","Northern America","No","","","","","","",""
"Diospyros","Arabian Peninsula","Asia-Temperate","No","","","","","","",""
"Diospyros","Southern South America","Southern America","No","","","","","","",""
"Diospyros","Southwestern Pacific","Pacific","No","","","","","","",""
"Diospyros","Middle Europe","Europe","Yes","","","","","","",""
"Diospyros","China","Asia-Temperate","No","","","","","","",""
"Diospyros","Middle Asia","Asia-Temperate","No","","","","","","",""
"Diospyros","Western Asia","Asia-Temperate","Both","Yes","","","","","",""
"Diospyros","South-Central U.S.A.","Northern America","No","","","","","","",""
"Diospyros","Southwestern U.S.A.","Northern America","Yes","Yes","","","","","",""
"Diospyros","Indo-China","Asia-Tropical","No","","","","","","",""
"Diospyros","West-Central Tropical Africa","Africa","No","","","","","","",""
"Diospyros","Australia","Australasia","No","Yes","","","","","",""
"Diospyros","Eastern Asia","Asia-Temperate","No","Yes","Yes","","","","",""
"Diospyros","Malesia","Asia-Tropical","No","","","","","","",""
"Diospyros","Southeastern Europe","Europe","Yes","Yes","","","","","",""
"Diospyros","Northwestern Pacific","Pacific","No","","","","","","",""
"Diospyros","Papuasia","Asia-Tropical","No","","","","","","",""
"Diospyros","Brazil","Southern America","No","","","","","","",""
"Diospyros","North-Central Pacific","Pacific","No","","","","","","",""
"Diospyros","North-Central U.S.A.","Northern America","No","","","","","","",""
"Diospyros","Middle Atlantic Ocean","Africa","Yes","","","","","","",""
"Diospyros","Western Indian Ocean","Africa","No","","","","","","",""
"Diospyros","Southwestern Europe","Europe","Yes","","","","","","",""
"Encephalartos","East Tropical Africa","Africa","No","","","","","","",""
"Encephalartos","South Tropical Africa","Africa","No","","","","","","",""
"Encephalartos","West Tropical Africa","Africa","No","","","","","","",""
"Encephalartos","West-Central Tropical Africa","Africa","No","","","","","","",""
"Encephalartos","Southern Africa","Africa","No","","","","","","",""
"Encephalartos","Northeast Tropical Africa","Africa","No","","","","","","",""
"Gymnostoma","Papuasia","Asia-Tropical","No","","","","","","",""
"Gymnostoma","Southwestern Pacific","Pacific","No","","","","","","",""
"Gymnostoma","Australia","Australasia","No","Yes","Yes","","","","",""
"Gymnostoma","Malesia","Asia-Tropical","No","","","","","","",""
"Hakonechloa","Eastern Asia","Asia-Temperate","No","","","","","","",""
"Hakonechloa","Brazil","Southern America","Yes","","","","","","",""
"Hakonechloa","Southwestern U.S.A.","Northern America","Yes","","","","","","",""
"Pentameris","Southwestern U.S.A.","Northern America","Yes","","","","","","",""
"Pentameris","Australia","Australasia","Yes","Yes","Yes","","","","",""
"Pentameris","East Tropical Africa","Africa","No","","","","","","",""
"Pentameris","West-Central Tropical Africa","Africa","No","","","","","","",""
"Pentameris","Southern Africa","Africa","No","","","","","","",""
"Pentameris","Subantarctic Islands","Antarctica","No","","","","","","",""
"Pentameris","South Tropical Africa","Africa","No","","","","","","",""
"Pentameris","Arabian Peninsula","Asia-Temperate","No","","","","","","",""
"Pentameris","Northeast Tropical Africa","Africa","No","","","","","","",""
"Pentameris","Western Indian Ocean","Africa","No","","","","","","",""
"Rytidosperma","Macaronesia","Africa","Yes","","","","","","",""
"Rytidosperma","Malesia","Asia-Tropical","No","","","","","","",""
"Rytidosperma","New Zealand","Australasia","No","","","","","","",""
"Rytidosperma","Southwestern U.S.A.","Northern America","Yes","","","","","","",""
"Rytidosperma","Southern South America","Southern America","No","","","","","","",""
"Rytidosperma","Australia","Australasia","No","Yes","Yes","","","","",""
"Rytidosperma","Northwestern U.S.A.","Northern America","Yes","","","","","","",""
"Rytidosperma","Papuasia","Asia-Tropical","No","","","","","","",""
"Rytidosperma","North-Central Pacific","Pacific","Yes","","","","","","",""
"Rytidosperma","South-Central Pacific","Pacific","No","","","","","","",""
"Hesperocyparis","Central America","Southern America","No","","","Yes","","Yes","","Yes"
"Hesperocyparis","Macaronesia","Africa","Yes","","","Yes","","Yes","","Yes"
"Hesperocyparis","Northeast Tropical Africa","Africa","Yes","","","Yes","","Yes","","Yes"
"Hesperocyparis","Northwestern U.S.A.","Northern America","No","","","Yes","","Yes","","Yes"
"Hesperocyparis","Southwestern U.S.A.","Northern America","No","Yes","","Yes","","Yes","","Yes"
"Hesperocyparis","New Zealand","Australasia","Yes","Yes","Yes","Yes","","Yes","","Yes"
"Hesperocyparis","Australia","Australasia","Yes","Yes","Yes","Yes","","Yes","","Yes"
"Hesperocyparis","Mexico","Northern America","No","","","Yes","","Yes","","Yes"
"Hesperocyparis","Southern Africa","Africa","Yes","","","Yes","","Yes","","Yes"
"Hesperocyparis","Western Indian Ocean","Africa","Yes","","","Yes","","Yes","","Yes"
"Hesperocyparis","Southeastern Europe","Europe","Yes","","","Yes","","Yes","","Yes"
"Hesperocyparis","Western Asia","Asia-Temperate","Yes","","","Yes","","Yes","","Yes"
"Hesperocyparis","Southern South America","Southern America","Yes","","","Yes","","Yes","","Yes"
"Hesperocyparis","North-Central Pacific","Pacific","Yes","","","Yes","","Yes","","Yes"
"Hesperocyparis","South-Central U.S.A.","Northern America","No","","","Yes","","Yes","","Yes"
"Hesperocyparis","Middle Atlantic Ocean","Africa","Yes","","","Yes","","Yes","","Yes"
"Hesperocyparis","Caribbean","Southern America","Yes","","","Yes","","Yes","","Yes"
"Hesperocyparis","Southwestern Europe","Europe","Yes","","","Yes","","Yes","","Yes"
"Hesperocyparis","Indian Subcontinent","Asia-Tropical","Yes","","","Yes","","Yes","","Yes"
"Hesperocyparis","Subantarctic Islands","Antarctica","Yes","","","Yes","","Yes","","Yes"
"Hesperocyparis","Northern Europe","Europe","Yes","Yes","","Yes","","Yes","","Yes"
"Notholithocarpus","Northwestern U.S.A.","Northern America","No","Yes","Yes","","","","",""
"Notholithocarpus","Southwestern U.S.A.","Northern America","No","Yes","Yes","","","","",""
"Chrysojasminum","Caucasus","Asia-Temperate","No","","","Yes","Yes","","",""
"Chrysojasminum","Southeastern Europe","Europe","No","","","Yes","Yes","","",""
"Chrysojasminum","South Tropical Africa","Africa","No","","","Yes","Yes","","",""
"Chrysojasminum","Indian Subcontinent","Asia-Tropical","No","","","Yes","Yes","","",""
"Chrysojasminum","West-Central Tropical Africa","Africa","No","","","Yes","Yes","","",""
"Chrysojasminum","East Tropical Africa","Africa","No","","","Yes","Yes","","",""
"Chrysojasminum","Western Asia","Asia-Temperate","No","","","Yes","Yes","","",""
"Chrysojasminum","China","Asia-Temperate","No","","","Yes","Yes","","",""
"Chrysojasminum","Southwestern Europe","Europe","Both","","","Yes","Yes","","",""
"Chrysojasminum","Eastern Asia","Asia-Temperate","Yes","","","Yes","Yes","","",""
"Chrysojasminum","Northern Africa","Africa","No","","","Yes","Yes","","",""
"Chrysojasminum","Indo-China","Asia-Tropical","No","","","Yes","Yes","","",""
"Chrysojasminum","Middle Asia","Asia-Temperate","No","","","Yes","Yes","","",""
"Chrysojasminum","Macaronesia","Africa","No","","","Yes","Yes","","",""
