"plant_genus","Level.3","Level.2","Level.1","Introduced","phyto.record","key.phyto.record","phyto.record.UK","key.phyto.record.UK","phyto.record.Scotland","key.phyto.record.Scotland","In.GB"
"Juniperus","Irkutsk","Siberia","Asia-Temperate","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Eritrea","Northeast Tropical Africa","Africa","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Transcaucasus","Caucasus","Asia-Temperate","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Uzbekistan","Middle Asia","Asia-Temperate","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Saudi Arabia","Arabian Peninsula","Asia-Temperate","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Sakhalin","Russian Far East","Asia-Temperate","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Northwest European R","Eastern Europe","Europe","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","California","Southwestern U.S.A.","Northern America","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Kirgizstan","Middle Asia","Asia-Temperate","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Algeria","Northern Africa","Africa","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Greece","Southeastern Europe","Europe","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Austria","Middle Europe","Europe","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Belgium","Middle Europe","Europe","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Czechoslovakia","Middle Europe","Europe","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Libya","Northern Africa","Africa","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Amur","Russian Far East","Asia-Temperate","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Madeira","Macaronesia","Africa","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Buryatiya","Siberia","Asia-Temperate","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","East Aegean Is.","Western Asia","Asia-Temperate","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Arizona","Southwestern U.S.A.","Northern America","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Tadzhikistan","Middle Asia","Asia-Temperate","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","East European Russia","Eastern Europe","Europe","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Réunion","Western Indian Ocean","Africa","Yes","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Northwest Territorie","Subarctic America","Northern America","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Yakutskiya","Siberia","Asia-Temperate","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","North European Russi","Eastern Europe","Europe","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Tennessee","Southeastern U.S.A.","Northern America","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Azores","Macaronesia","Africa","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Mexico Central","Mexico","Northern America","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Sweden","Northern Europe","Europe","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Kuril Is.","Russian Far East","Asia-Temperate","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Føroyar","Northern Europe","Europe","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Great Britain","Northern Europe","Europe","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Kazakhstan","Middle Asia","Asia-Temperate","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Free State","Southern Africa","Africa","Yes","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Lesotho","Southern Africa","Africa","Yes","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Somalia","Northeast Tropical Africa","Africa","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","North Carolina","Southeastern U.S.A.","Northern America","No","Yes","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Belarus","Eastern Europe","Europe","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Windward Is.","Caribbean","Southern America","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Djibouti","Northeast Tropical Africa","Africa","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Xinjiang","China","Asia-Temperate","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Virginia","Southeastern U.S.A.","Northern America","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Magadan","Russian Far East","Asia-Temperate","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Cyprus","Western Asia","Asia-Temperate","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Georgia","Southeastern U.S.A.","Northern America","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Altay","Siberia","Asia-Temperate","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","West Virginia","Northeastern U.S.A.","Northern America","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Texas","South-Central U.S.A.","Northern America","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Baltic States","Eastern Europe","Europe","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Uganda","East Tropical Africa","Africa","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Poland","Middle Europe","Europe","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Vermont","Northeastern U.S.A.","Northern America","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Mexican Pacific Is.","Mexico","Northern America","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Pakistan","Indian Subcontinent","Asia-Tropical","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Colorado","Northwestern U.S.A.","Northern America","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Albania","Southeastern Europe","Europe","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Kamchatka","Russian Far East","Asia-Temperate","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Switzerland","Middle Europe","Europe","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Haiti","Caribbean","Southern America","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Kenya","East Tropical Africa","Africa","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Sinai","Western Asia","Asia-Temperate","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Mexico Gulf","Mexico","Northern America","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Dominican Republic","Caribbean","Southern America","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","District Of Columbia","Southeastern U.S.A.","Northern America","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Utah","Southwestern U.S.A.","Northern America","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Norway","Northern Europe","Europe","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","West Himalaya","Indian Subcontinent","Asia-Tropical","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Iceland","Northern Europe","Europe","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Yemen","Arabian Peninsula","Asia-Temperate","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Khabarovsk","Russian Far East","Asia-Temperate","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Italy","Southeastern Europe","Europe","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Mexico Southeast","Mexico","Northern America","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Turkey-In-Europe","Southeastern Europe","Europe","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Yugoslavia","Southeastern Europe","Europe","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Oman","Arabian Peninsula","Asia-Temperate","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Sicilia","Southeastern Europe","Europe","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Inner Mongolia","China","Asia-Temperate","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Trinidad-Tobago","Caribbean","Southern America","Yes","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Delaware","Southeastern U.S.A.","Northern America","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","East Himalaya","Indian Subcontinent","Asia-Tropical","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Turkmenistan","Middle Asia","Asia-Temperate","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Manchuria","China","Asia-Temperate","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Taiwan","Eastern Asia","Asia-Temperate","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Ascension","Middle Atlantic Ocean","Africa","Yes","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Alabama","Southeastern U.S.A.","Northern America","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Mexico Northeast","Mexico","Northern America","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Netherlands","Middle Europe","Europe","No","Yes","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Mexico Southwest","Mexico","Northern America","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Canary Is.","Macaronesia","Africa","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Mexico Northwest","Mexico","Northern America","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Assam","Indian Subcontinent","Asia-Tropical","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Maine","Northeastern U.S.A.","Northern America","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Indiana","Northeastern U.S.A.","Northern America","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Ireland","Northern Europe","Europe","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Ogasawara-Shoto","Eastern Asia","Asia-Temperate","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Massachusetts","Northeastern U.S.A.","Northern America","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Japan","Eastern Asia","Asia-Temperate","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Nevada","Southwestern U.S.A.","Northern America","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Idaho","Northwestern U.S.A.","Northern America","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Michigan","Northeastern U.S.A.","Northern America","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Sudan","Northeast Tropical Africa","Africa","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Illinois","North-Central U.S.A.","Northern America","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Qinghai","China","Asia-Temperate","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Baleares","Southwestern Europe","Europe","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","China South-Central","China","Asia-Temperate","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","North Caucasus","Caucasus","Asia-Temperate","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Ontario","Eastern Canada","Northern America","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Minnesota","North-Central U.S.A.","Northern America","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Manitoba","Western Canada","Northern America","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Nansei-Shoto","Eastern Asia","Asia-Temperate","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Denmark","Northern Europe","Europe","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","British Columbia","Western Canada","Northern America","No","Yes","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Nebraska","North-Central U.S.A.","Northern America","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Ohio","Northeastern U.S.A.","Northern America","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","China North-Central","China","Asia-Temperate","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Rhode I.","Northeastern U.S.A.","Northern America","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Iowa","North-Central U.S.A.","Northern America","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Labrador","Eastern Canada","Northern America","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Bermuda","Caribbean","Southern America","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Yukon","Subarctic America","Northern America","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Wisconsin","North-Central U.S.A.","Northern America","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Newfoundland","Eastern Canada","Northern America","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Korea","Eastern Asia","Asia-Temperate","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Guatemala","Central America","Southern America","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Louisiana","Southeastern U.S.A.","Northern America","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Mississippi","Southeastern U.S.A.","Northern America","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","New Jersey","Northeastern U.S.A.","Northern America","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","New York","Northeastern U.S.A.","Northern America","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Maryland","Southeastern U.S.A.","Northern America","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Ethiopia","Northeast Tropical Africa","Africa","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Iraq","Western Asia","Asia-Temperate","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Florida","Southeastern U.S.A.","Northern America","No","Yes","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Wyoming","Northwestern U.S.A.","Northern America","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Missouri","North-Central U.S.A.","Northern America","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Kansas","North-Central U.S.A.","Northern America","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Connecticut","Northeastern U.S.A.","Northern America","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Nepal","Indian Subcontinent","Asia-Tropical","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Mongolia","Mongolia","Asia-Temperate","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Zimbabwe","South Tropical Africa","Africa","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","New Hampshire","Northeastern U.S.A.","Northern America","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Cape Provinces","Southern Africa","Africa","Yes","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Greenland","Subarctic America","Northern America","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","South Dakota","North-Central U.S.A.","Northern America","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","New Mexico","South-Central U.S.A.","Northern America","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","North Dakota","North-Central U.S.A.","Northern America","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Tibet","China","Asia-Temperate","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Myanmar","Indo-China","Asia-Tropical","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Sardegna","Southwestern Europe","Europe","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Washington","Northwestern U.S.A.","Northern America","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Nunavut","Subarctic America","Northern America","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Finland","Northern Europe","Europe","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","South Carolina","Southeastern U.S.A.","Northern America","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Arkansas","Southeastern U.S.A.","Northern America","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Québec","Eastern Canada","Northern America","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Hungary","Middle Europe","Europe","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Kentucky","Southeastern U.S.A.","Northern America","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Lebanon-Syria","Western Asia","Asia-Temperate","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Krym","Eastern Europe","Europe","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","New Brunswick","Eastern Canada","Northern America","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Oklahoma","North-Central U.S.A.","Northern America","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Kriti","Southeastern Europe","Europe","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Jamaica","Caribbean","Southern America","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Nova Scotia","Eastern Canada","Northern America","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Saskatchewan","Western Canada","Northern America","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Spain","Southwestern Europe","Europe","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","China Southeast","China","Asia-Temperate","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Oregon","Northwestern U.S.A.","Northern America","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"Juniperus","St.helena","Middle Atlantic Ocean","Africa","Yes","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Mauritius","Western Indian Ocean","Africa","Yes","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Malawi","South Tropical Africa","Africa","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Alberta","Western Canada","Northern America","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Romania","Southeastern Europe","Europe","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Montana","Northwestern U.S.A.","Northern America","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Prince Edward I.","Eastern Canada","Northern America","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Palestine","Western Asia","Asia-Temperate","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Portugal","Southwestern Europe","Europe","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Alaska","Subarctic America","Northern America","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Corse","Southwestern Europe","Europe","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","France","Southwestern Europe","Europe","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Bulgaria","Southeastern Europe","Europe","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Cuba","Caribbean","Southern America","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Turkey","Western Asia","Asia-Temperate","No","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus","Central European Rus","Eastern Europe","Europe","No","","","Yes","Yes","Yes","Yes","Yes"
