"plant_genus","Level.3","Level.2","Level.1","Introduced","phyto.record","key.phyto.record","phyto.record.UK","key.phyto.record.UK","phyto.record.Scotland","key.phyto.record.Scotland","In.GB"
"Antidesma","West Himalaya","Indian Subcontinent","Asia-Tropical",0,"","","","","","",""
"Antidesma","India","Indian Subcontinent","Asia-Tropical",0,"","","","","","",""
"Antidesma","New Guinea","Papuasia","Asia-Tropical",0,"","","","","","",""
"Antidesma","Cape Provinces","Southern Africa","Africa",0,"","","","","","",""
"Antidesma","Solomon Is.","Papuasia","Asia-Tropical",0,"","","","","","",""
"Araucaria","Tokelau-Manihiki","Southwestern Pacific","Pacific",1,"","","Yes","","Yes","","Yes"
"Araucaria","Paraguay","Southern South America","Southern America",0,"","","Yes","","Yes","","Yes"
"Araucaria","Argentina South","Southern South America","Southern America",0,"","","Yes","","Yes","","Yes"
"Araucaria","Brazil Southeast","Brazil","Southern America",0,"","","Yes","","Yes","","Yes"
"Araucaria","Argentina Northeast","Southern South America","Southern America",0,"","","Yes","","Yes","","Yes"
"Araucaria","Bangladesh","Indian Subcontinent","Asia-Tropical",1,"","","Yes","","Yes","","Yes"
"Araucaria","Chile South","Southern South America","Southern America",0,"","","Yes","","Yes","","Yes"
"Araucaria","Norfolk Is.","Australia","Australasia",0,"","","Yes","","Yes","","Yes"
"Araucaria","New Zealand North","New Zealand","Australasia",1,"","","Yes","","Yes","","Yes"
"Araucaria","Queensland","Australia","Australasia",0,"","","Yes","","Yes","","Yes"
"Araucaria","Réunion","Western Indian Ocean","Africa",1,"","","Yes","","Yes","","Yes"
"Araucaria","Brazil South","Brazil","Southern America",0,"Yes","Yes","Yes","","Yes","","Yes"
"Araucaria","Tubuai Is.","South-Central Pacific","Pacific",1,"","","Yes","","Yes","","Yes"
"Araucaria","New South Wales","Australia","Australasia",0,"","","Yes","","Yes","","Yes"
"Araucaria","New Guinea","Papuasia","Asia-Tropical",0,"Yes","Yes","Yes","","Yes","","Yes"
"Araucaria","Ascension","Middle Atlantic Ocean","Africa",1,"","","Yes","","Yes","","Yes"
"Araucaria","Ethiopia","Northeast Tropical Africa","Africa",1,"","","Yes","","Yes","","Yes"
"Araucaria","Cook Is.","South-Central Pacific","Pacific",1,"","","Yes","","Yes","","Yes"
"Araucaria","Mauritius","Western Indian Ocean","Africa",1,"","","Yes","","Yes","","Yes"
"Araucaria","New Caledonia","Southwestern Pacific","Pacific",0,"","","Yes","","Yes","","Yes"
"Araucaria","Great Britain","Northern Europe","Europe",1,"Yes","","Yes","","Yes","","Yes"
"Araucaria","Chile Central","Southern South America","Southern America",0,"","","Yes","","Yes","","Yes"
"Araucaria","Comoros","Western Indian Ocean","Africa",1,"","","Yes","","Yes","","Yes"
"Archontophoenix","Hawaii","North-Central Pacific","Pacific",1,"","","","","","",""
"Archontophoenix","Queensland","Australia","Australasia",0,"","","","","","",""
"Archontophoenix","New South Wales","Australia","Australasia",0,"","","","","","",""
"Archontophoenix","Trinidad-Tobago","Caribbean","Southern America",1,"","","","","","",""
"Archontophoenix","New Zealand North","New Zealand","Australasia",1,"","","","","","",""
"Aucuba","Germany","Middle Europe","Europe",1,"","","Yes","Yes","Yes","Yes",""
"Aucuba","Hainan","China","Asia-Temperate",0,"","","Yes","Yes","Yes","Yes",""
"Aucuba","East Himalaya","Indian Subcontinent","Asia-Tropical",0,"","","Yes","Yes","Yes","Yes",""
"Aucuba","Myanmar","Indo-China","Asia-Tropical",0,"","","Yes","Yes","Yes","Yes",""
"Aucuba","China Southeast","China","Asia-Temperate",0,"","","Yes","Yes","Yes","Yes",""
"Aucuba","Tibet","China","Asia-Temperate",0,"","","Yes","Yes","Yes","Yes",""
"Aucuba","Taiwan","Eastern Asia","Asia-Temperate",0,"","","Yes","Yes","Yes","Yes",""
"Aucuba","China South-Central","China","Asia-Temperate",0,"","","Yes","Yes","Yes","Yes",""
"Aucuba","Nansei-Shoto","Eastern Asia","Asia-Temperate",0,"","","Yes","Yes","Yes","Yes",""
"Aucuba","Japan","Eastern Asia","Asia-Temperate",0,"Yes","","Yes","Yes","Yes","Yes",""
"Aucuba","Korea","Eastern Asia","Asia-Temperate",0,"","","Yes","Yes","Yes","Yes",""
"Aucuba","Vietnam","Indo-China","Asia-Tropical",0,"","","Yes","Yes","Yes","Yes",""
"Aucuba","Austria","Middle Europe","Europe",1,"","","Yes","Yes","Yes","Yes",""
"Aucuba","Washington","Northwestern U.S.A.","Northern America",1,"","","Yes","Yes","Yes","Yes",""
"Aucuba","North Carolina","Southeastern U.S.A.","Northern America",1,"Yes","Yes","Yes","Yes","Yes","Yes",""
"Aucuba","China North-Central","China","Asia-Temperate",0,"","","Yes","Yes","Yes","Yes",""
"Aucuba","Spain","Southwestern Europe","Europe",1,"","","Yes","Yes","Yes","Yes",""
"Backhousia","Western Australia","Australia","Australasia",0,"","","","","","",""
"Backhousia","New South Wales","Australia","Australasia",0,"","","","","","",""
"Backhousia","Queensland","Australia","Australasia",0,"","","","","","",""
"Betula","Maine","Northeastern U.S.A.","Northern America",0,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","Kansas","North-Central U.S.A.","Northern America",0,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","Mongolia","Mongolia","Asia-Temperate",0,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","Connecticut","Northeastern U.S.A.","Northern America",0,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","New Jersey","Northeastern U.S.A.","Northern America",0,"Yes","","Yes","Yes","Yes","Yes","Yes"
"Betula","Indiana","Northeastern U.S.A.","Northern America",0,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","Nebraska","North-Central U.S.A.","Northern America",0,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","Newfoundland","Eastern Canada","Northern America",0,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","New Hampshire","Northeastern U.S.A.","Northern America",0,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","Czechoslovakia","Middle Europe","Europe",0,"Yes","","Yes","Yes","Yes","Yes","Yes"
"Betula","Belgium","Middle Europe","Europe",0,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","Illinois","North-Central U.S.A.","Northern America",0,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","Italy","Southeastern Europe","Europe",0,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","Washington","Northwestern U.S.A.","Northern America",0,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","Austria","Middle Europe","Europe",0,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","Iowa","North-Central U.S.A.","Northern America",0,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","Colorado","Northwestern U.S.A.","Northern America",0,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","Oklahoma","North-Central U.S.A.","Northern America",0,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","New York","Northeastern U.S.A.","Northern America",0,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","Northwest Territorie","Subarctic America","Northern America",0,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","Arizona","Southwestern U.S.A.","Northern America",0,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","Idaho","Northwestern U.S.A.","Northern America",0,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","Massachusetts","Northeastern U.S.A.","Northern America",0,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","Pennsylvania","Northeastern U.S.A.","Northern America",0,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","Greece","Southeastern Europe","Europe",0,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","Wisconsin","North-Central U.S.A.","Northern America",0,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","Nepal","Indian Subcontinent","Asia-Tropical",0,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","Portugal","Southwestern Europe","Europe",0,"Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"Betula","Missouri","North-Central U.S.A.","Northern America",0,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","Corse","Southwestern Europe","Europe",0,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","Vermont","Northeastern U.S.A.","Northern America",0,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","Rhode I.","Northeastern U.S.A.","Northern America",0,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","Inner Mongolia","China","Asia-Temperate",0,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","Michigan","Northeastern U.S.A.","Northern America",0,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","Vietnam","Indo-China","Asia-Tropical",0,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","Albania","Southeastern Europe","Europe",0,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","Prince Edward I.","Eastern Canada","Northern America",0,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","Poland","Middle Europe","Europe",0,"Yes","","Yes","Yes","Yes","Yes","Yes"
"Betula","Alberta","Western Canada","Northern America",0,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","Svalbard","Northern Europe","Europe",0,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","East Himalaya","Indian Subcontinent","Asia-Tropical",0,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","Greenland","Subarctic America","Northern America",0,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","China North-Central","China","Asia-Temperate",0,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","Qinghai","China","Asia-Temperate",0,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","West Virginia","Northeastern U.S.A.","Northern America",0,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","Thailand","Indo-China","Asia-Tropical",0,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","New Zealand North","New Zealand","Australasia",1,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","Montana","Northwestern U.S.A.","Northern America",0,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","Sicilia","Southeastern Europe","Europe",0,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","Great Britain","Northern Europe","Europe",0,"Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"Betula","Québec","Eastern Canada","Northern America",0,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","Yukon","Subarctic America","Northern America",0,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","Saskatchewan","Western Canada","Northern America",0,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","Bulgaria","Southeastern Europe","Europe",0,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","New Brunswick","Eastern Canada","Northern America",0,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","Ohio","Northeastern U.S.A.","Northern America",0,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","Nova Scotia","Eastern Canada","Northern America",0,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","Minnesota","North-Central U.S.A.","Northern America",0,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","Yakutskiya","Siberia","Asia-Temperate",0,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","Alaska","Subarctic America","Northern America",0,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","Netherlands","Middle Europe","Europe",0,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","Morocco","Northern Africa","Africa",0,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","Alabama","Southeastern U.S.A.","Northern America",0,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","Nunavut","Subarctic America","Northern America",0,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","Ireland","Northern Europe","Europe",0,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","Sweden","Northern Europe","Europe",0,"Yes","","Yes","Yes","Yes","Yes","Yes"
"Betula","Norway","Northern Europe","Europe",0,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","Finland","Northern Europe","Europe",0,"Yes","","Yes","Yes","Yes","Yes","Yes"
"Betula","Manitoba","Western Canada","Northern America",0,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","Xinjiang","China","Asia-Temperate",0,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","Assam","Indian Subcontinent","Asia-Tropical",0,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","Kuril Is.","Russian Far East","Asia-Temperate",0,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","Switzerland","Middle Europe","Europe",0,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","British Columbia","Western Canada","Northern America",0,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","Pakistan","Indian Subcontinent","Asia-Tropical",0,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","East European Russia","Eastern Europe","Europe",0,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","Yugoslavia","Southeastern Europe","Europe",0,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","North Carolina","Southeastern U.S.A.","Northern America",0,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","New Mexico","South-Central U.S.A.","Northern America",0,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","Føroyar","Northern Europe","Europe",1,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","Iceland","Northern Europe","Europe",0,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","Denmark","Northern Europe","Europe",0,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","Utah","Southwestern U.S.A.","Northern America",0,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","Chita","Siberia","Asia-Temperate",0,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","Hungary","Middle Europe","Europe",0,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","Primorye","Russian Far East","Asia-Temperate",0,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","Ontario","Eastern Canada","Northern America",0,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","Tasmania","Australia","Australasia",1,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","Laos","Indo-China","Asia-Tropical",0,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","Tennessee","Southeastern U.S.A.","Northern America",0,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","Virginia","Southeastern U.S.A.","Northern America",0,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","Arkansas","Southeastern U.S.A.","Northern America",0,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","South Carolina","Southeastern U.S.A.","Northern America",0,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","France","Southwestern Europe","Europe",0,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","Germany","Middle Europe","Europe",0,"Yes","","Yes","Yes","Yes","Yes","Yes"
"Betula","Manchuria","China","Asia-Temperate",0,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","Khabarovsk","Russian Far East","Asia-Temperate",0,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","Tibet","China","Asia-Temperate",0,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","Turkey","Western Asia","Asia-Temperate",0,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","Ukraine","Eastern Europe","Europe",0,"Yes","","Yes","Yes","Yes","Yes","Yes"
"Betula","Belarus","Eastern Europe","Europe",0,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","Northwest European R","Eastern Europe","Europe",0,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","Baltic States","Eastern Europe","Europe",0,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","Krasnoyarsk","Siberia","Asia-Temperate",0,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","Nevada","Southwestern U.S.A.","Northern America",0,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","Argentina Northeast","Southern South America","Southern America",1,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","Kentucky","Southeastern U.S.A.","Northern America",0,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","Texas","South-Central U.S.A.","Northern America",0,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","Wyoming","Northwestern U.S.A.","Northern America",0,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","North European Russi","Eastern Europe","Europe",0,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","Hainan","China","Asia-Temperate",0,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","Kirgizstan","Middle Asia","Asia-Temperate",0,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","Transcaucasus","Caucasus","Asia-Temperate",0,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","Maryland","Southeastern U.S.A.","Northern America",0,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","Bangladesh","Indian Subcontinent","Asia-Tropical",0,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","Krym","Eastern Europe","Europe",0,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","West Himalaya","Indian Subcontinent","Asia-Tropical",0,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","Tuva","Siberia","Asia-Temperate",0,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","Louisiana","Southeastern U.S.A.","Northern America",0,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","Japan","Eastern Asia","Asia-Temperate",0,"Yes","","Yes","Yes","Yes","Yes","Yes"
"Betula","Amur","Russian Far East","Asia-Temperate",0,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","South European Russi","Eastern Europe","Europe",0,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","Magadan","Russian Far East","Asia-Temperate",0,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","North Caucasus","Caucasus","Asia-Temperate",0,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","Iraq","Western Asia","Asia-Temperate",0,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","Labrador","Eastern Canada","Northern America",0,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","Myanmar","Indo-China","Asia-Tropical",0,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","China Southeast","China","Asia-Temperate",0,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","New Zealand South","New Zealand","Australasia",1,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","North Dakota","North-Central U.S.A.","Northern America",0,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","Uzbekistan","Middle Asia","Asia-Temperate",0,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","Tadzhikistan","Middle Asia","Asia-Temperate",0,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","District Of Columbia","Southeastern U.S.A.","Northern America",0,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","Irkutsk","Siberia","Asia-Temperate",0,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","Buryatiya","Siberia","Asia-Temperate",0,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","Georgia","Southeastern U.S.A.","Northern America",0,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","Central European Rus","Eastern Europe","Europe",0,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","Mississippi","Southeastern U.S.A.","Northern America",0,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","Argentina South","Southern South America","Southern America",0,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","West Siberia","Siberia","Asia-Temperate",0,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","Florida","Southeastern U.S.A.","Northern America",0,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","Altay","Siberia","Asia-Temperate",0,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","Afghanistan","Western Asia","Asia-Temperate",0,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","Sakhalin","Russian Far East","Asia-Temperate",0,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","Spain","Southwestern Europe","Europe",0,"Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"Betula","Korea","Eastern Asia","Asia-Temperate",0,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","Delaware","Southeastern U.S.A.","Northern America",0,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","California","Southwestern U.S.A.","Northern America",0,"Yes","","Yes","Yes","Yes","Yes","Yes"
"Betula","Iran","Western Asia","Asia-Temperate",0,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","Oregon","Northwestern U.S.A.","Northern America",0,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","Romania","Southeastern Europe","Europe",0,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","Kazakhstan","Middle Asia","Asia-Temperate",0,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","South Dakota","North-Central U.S.A.","Northern America",0,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","China South-Central","China","Asia-Temperate",0,"","","Yes","Yes","Yes","Yes","Yes"
"Betula","Kamchatka","Russian Far East","Asia-Temperate",0,"","","Yes","Yes","Yes","Yes","Yes"
"Caladenia","Tasmania","Australia","Australasia",0,"","","","","","",""
"Caladenia","Queensland","Australia","Australasia",0,"","","","","","",""
"Caladenia","New South Wales","Australia","Australasia",0,"","","","","","",""
"Caladenia","Jawa","Malesia","Asia-Tropical",0,"","","","","","",""
