"plant_name","plant_name_full","Level.2","Level.1","Introduced","phyto.record","key.phyto.record","phyto.record.UK","key.phyto.record.UK","phyto.record.Scotland","key.phyto.record.Scotland","plant.in.GB"
"Tsuga heterophylla","Tsuga heterophylla","Northern Europe","Europe","1","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"Tsuga heterophylla","Tsuga heterophylla","Southwestern Europe","Europe","1","","","Yes","Yes","Yes","Yes","Yes"
"Tsuga heterophylla","Tsuga heterophylla","Northwestern U.S.A.","Northern America","0","","","Yes","Yes","Yes","Yes","Yes"
"Tsuga heterophylla","Tsuga heterophylla","Western Canada","Northern America","0","","","Yes","Yes","Yes","Yes","Yes"
"Tsuga heterophylla","Tsuga heterophylla","Subarctic America","Northern America","0","","","Yes","Yes","Yes","Yes","Yes"
"Tsuga heterophylla","Tsuga heterophylla","Southwestern U.S.A.","Northern America","0","","","Yes","Yes","Yes","Yes","Yes"
"Pseudotsuga menziesii","Pseudotsuga menziesii","Subarctic America","Northern America","0","","","Yes","Yes","Yes","Yes","Yes"
"Pseudotsuga menziesii","Pseudotsuga menziesii","Western Canada","Northern America","0","Yes","","Yes","Yes","Yes","Yes","Yes"
"Pseudotsuga menziesii","Pseudotsuga menziesii","Northern Europe","Europe","1","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"Pseudotsuga menziesii","Pseudotsuga menziesii","Middle Europe","Europe","1","Yes","","Yes","Yes","Yes","Yes","Yes"
"Pseudotsuga menziesii","Pseudotsuga menziesii","Southeastern Europe","Europe","1","","","Yes","Yes","Yes","Yes","Yes"
"Pseudotsuga menziesii","Pseudotsuga menziesii","Western Asia","Asia-Temperate","1","","","Yes","Yes","Yes","Yes","Yes"
"Pseudotsuga menziesii","Pseudotsuga menziesii","Mexico","Northern America","0","","","Yes","Yes","Yes","Yes","Yes"
"Pseudotsuga menziesii","Pseudotsuga menziesii","Southwestern Europe","Europe","1","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"Pseudotsuga menziesii","Pseudotsuga menziesii","Southwestern U.S.A.","Northern America","0","","Yes","Yes","Yes","Yes","Yes","Yes"
"Pseudotsuga menziesii","Pseudotsuga menziesii","Northwestern U.S.A.","Northern America","0","","Yes","Yes","Yes","Yes","Yes","Yes"
"Pseudotsuga menziesii","Pseudotsuga menziesii","South-Central U.S.A.","Northern America","0","","","Yes","Yes","Yes","Yes","Yes"
"Pseudotsuga menziesii","Pseudotsuga menziesii","Northeastern U.S.A.","Northern America","1","","","Yes","Yes","Yes","Yes","Yes"
"Pinus kesiya","Pinus kesiya","Indo-China","Asia-Tropical","0","","","","","","",""
"Pinus kesiya","Pinus kesiya","Indian Subcontinent","Asia-Tropical","0","","","","","","",""
"Pinus kesiya","Pinus kesiya","China","Asia-Temperate","0","","","","","","",""
"Pinus kesiya","Pinus kesiya","Malesia","Asia-Tropical","0","","","","","","",""
"Pinus lambertiana","Pinus lambertiana","Northwestern U.S.A.","Northern America","0","","","","","","",""
"Pinus lambertiana","Pinus lambertiana","Southwestern U.S.A.","Northern America","0","","","","","","",""
"Pinus lambertiana","Pinus lambertiana","Mexico","Northern America","0","","","","","","",""
"Pinus echinata","Pinus echinata","Southeastern U.S.A.","Northern America","0","","Yes","","","","",""
"Pinus echinata","Pinus echinata","Northeastern U.S.A.","Northern America","0","","","","","","",""
"Pinus echinata","Pinus echinata","North-Central U.S.A.","Northern America","0","","","","","","",""
"Pinus echinata","Pinus echinata","South-Central U.S.A.","Northern America","0","","","","","","",""
"Pinus contorta","Pinus contorta","Northern Europe","Europe","1","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"Pinus contorta","Pinus contorta","Southeastern Europe","Europe","1","","","Yes","Yes","Yes","Yes","Yes"
"Pinus contorta","Pinus contorta","Western Canada","Northern America","0","","","Yes","Yes","Yes","Yes","Yes"
"Pinus contorta","Pinus contorta","Subarctic America","Northern America","0","","","Yes","Yes","Yes","Yes","Yes"
"Pinus contorta","Pinus contorta","Northwestern U.S.A.","Northern America","0","","","Yes","Yes","Yes","Yes","Yes"
"Pinus contorta","Pinus contorta","Mexico","Northern America","0","","","Yes","Yes","Yes","Yes","Yes"
"Pinus contorta","Pinus contorta","Middle Europe","Europe","1","","","Yes","Yes","Yes","Yes","Yes"
"Pinus contorta","Pinus contorta","Southwestern U.S.A.","Northern America","0","","","Yes","Yes","Yes","Yes","Yes"
"Pinus contorta","Pinus contorta","North-Central U.S.A.","Northern America","0","","","Yes","Yes","Yes","Yes","Yes"
"Pinus contorta","Pinus contorta","Australia","Australasia","1","","","Yes","Yes","Yes","Yes","Yes"
"Pinus clausa","Pinus clausa","Southeastern U.S.A.","Northern America","0","","Yes","","","","",""
"Pinus halepensis","Pinus halepensis","Australia","Australasia","1","","","","","","",""
"Pinus halepensis","Pinus halepensis","Southern Africa","Africa","1","Yes","Yes","","","","",""
"Pinus halepensis","Pinus halepensis","Macaronesia","Africa","1","","","","","","",""
"Pinus halepensis","Pinus halepensis","Northern Africa","Africa","0","","","","","","",""
"Pinus halepensis","Pinus halepensis","Southwestern Europe","Europe","both","Yes","","","","","",""
"Pinus halepensis","Pinus halepensis","Southeastern Europe","Europe","0","Yes","","","","","",""
"Pinus halepensis","Pinus halepensis","Western Asia","Asia-Temperate","0","","","","","","",""
"Pinus halepensis","Pinus halepensis","New Zealand","Australasia","1","","","","","","",""
"Pinus halepensis","Pinus halepensis","Southern South America","Southern America","1","Yes","","","","","",""
"Pinus elliottii","Pinus elliottii","Southeastern U.S.A.","Northern America","0","","","","","","",""
"Pinus elliottii","Pinus elliottii","North-Central Pacific","Pacific","1","","","","","","",""
"Pinus elliottii","Pinus elliottii","Australia","Australasia","1","Yes","Yes","","","","",""
"Pinus elliottii","Pinus elliottii","Western Indian Ocean","Africa","1","","","","","","",""
"Pinus elliottii","Pinus elliottii","Southern Africa","Africa","1","Yes","Yes","","","","",""
"Pinus elliottii","Pinus elliottii","Southwestern Pacific","Pacific","1","","","","","","",""
"Pinus elliottii","Pinus elliottii","Southern South America","Southern America","1","","","","","","",""
"Pinus strobus","Pinus strobus","Northeastern U.S.A.","Northern America","0","","","","","","","Yes"
"Pinus strobus","Pinus strobus","North-Central U.S.A.","Northern America","0","","","","","","","Yes"
"Pinus strobus","Pinus strobus","Southwestern Europe","Europe","1","","","","","","","Yes"
"Pinus strobus","Pinus strobus","Southeastern U.S.A.","Northern America","0","","Yes","","","","","Yes"
"Pinus strobus","Pinus strobus","Middle Europe","Europe","1","Yes","","","","","","Yes"
"Pinus strobus","Pinus strobus","Eastern Europe","Europe","1","","","","","","","Yes"
"Pinus strobus","Pinus strobus","Southeastern Europe","Europe","1","Yes","","","","","","Yes"
"Pinus strobus","Pinus strobus","Northern Europe","Europe","1","","","","","","","Yes"
"Pinus strobus","Pinus strobus","Eastern Canada","Northern America","0","","","","","","","Yes"
"Pinus strobus","Pinus strobus","Eastern Asia","Asia-Temperate","1","","","","","","","Yes"
"Pinus strobus","Pinus strobus","Western Canada","Northern America","0","","","","","","","Yes"
"Pinus wallichiana","Pinus wallichiana","China","Asia-Temperate","0","","","","","","","Yes"
"Pinus wallichiana","Pinus wallichiana","Australia","Australasia","1","","","","","","","Yes"
"Pinus wallichiana","Pinus wallichiana","Northern Europe","Europe","1","","","","","","","Yes"
"Pinus wallichiana","Pinus wallichiana","Middle Europe","Europe","1","Yes","Yes","","","","","Yes"
"Pinus wallichiana","Pinus wallichiana","Western Asia","Asia-Temperate","0","","","","","","","Yes"
"Pinus wallichiana","Pinus wallichiana","Indian Subcontinent","Asia-Tropical","0","","","","","","","Yes"
"Pinus wallichiana","Pinus wallichiana","North-Central U.S.A.","Northern America","1","","","","","","","Yes"
"Pinus wallichiana","Pinus wallichiana","Southeastern Europe","Europe","1","","","","","","","Yes"
"Pinus sylvestris","Pinus sylvestris","Eastern Europe","Europe","0","","","Yes","Yes","Yes","","Yes"
"Pinus sylvestris","Pinus sylvestris","Russian Far East","Asia-Temperate","0","","","Yes","Yes","Yes","","Yes"
"Pinus sylvestris","Pinus sylvestris","Caucasus","Asia-Temperate","0","","","Yes","Yes","Yes","","Yes"
"Pinus sylvestris","Pinus sylvestris","Middle Europe","Europe","both","Yes","Yes","Yes","Yes","Yes","","Yes"
"Pinus sylvestris","Pinus sylvestris","Southeastern U.S.A.","Northern America","1","","Yes","Yes","Yes","Yes","","Yes"
"Pinus sylvestris","Pinus sylvestris","China","Asia-Temperate","0","","","Yes","Yes","Yes","","Yes"
"Pinus sylvestris","Pinus sylvestris","Mongolia","Asia-Temperate","0","","","Yes","Yes","Yes","","Yes"
"Pinus sylvestris","Pinus sylvestris","Eastern Canada","Northern America","1","","","Yes","Yes","Yes","","Yes"
"Pinus sylvestris","Pinus sylvestris","Southeastern Europe","Europe","both","Yes","","Yes","Yes","Yes","","Yes"
"Pinus sylvestris","Pinus sylvestris","Southwestern Europe","Europe","both","Yes","Yes","Yes","Yes","Yes","","Yes"
"Pinus sylvestris","Pinus sylvestris","Siberia","Asia-Temperate","0","","","Yes","Yes","Yes","","Yes"
"Pinus sylvestris","Pinus sylvestris","North-Central U.S.A.","Northern America","1","","","Yes","Yes","Yes","","Yes"
"Pinus sylvestris","Pinus sylvestris","Middle Asia","Asia-Temperate","0","","","Yes","Yes","Yes","","Yes"
"Pinus sylvestris","Pinus sylvestris","Western Asia","Asia-Temperate","0","","","Yes","Yes","Yes","","Yes"
"Pinus sylvestris","Pinus sylvestris","Northeastern U.S.A.","Northern America","1","","","Yes","Yes","Yes","","Yes"
"Pinus sylvestris","Pinus sylvestris","Northern Europe","Europe","both","Yes","Yes","Yes","Yes","Yes","","Yes"
"Pinus sylvestris","Pinus sylvestris","Eastern Asia","Asia-Temperate","1","","","Yes","Yes","Yes","","Yes"
"Pinus taeda","Pinus taeda","North-Central U.S.A.","Northern America","both","","","","","","",""
"Pinus taeda","Pinus taeda","Southeastern U.S.A.","Northern America","0","","Yes","","","","",""
"Pinus taeda","Pinus taeda","North-Central Pacific","Pacific","1","","","","","","",""
"Pinus taeda","Pinus taeda","Western Indian Ocean","Africa","1","","","","","","",""
"Pinus taeda","Pinus taeda","Australia","Australasia","1","Yes","Yes","","","","",""
"Pinus taeda","Pinus taeda","Eastern Asia","Asia-Temperate","1","","","","","","",""
"Pinus taeda","Pinus taeda","South-Central U.S.A.","Northern America","0","","","","","","",""
"Pinus nigra","Pinus nigra","Middle Europe","Europe","both","Yes","Yes","","","","","Yes"
"Pinus nigra","Pinus nigra","Western Asia","Asia-Temperate","0","","","","","","","Yes"
"Pinus nigra","Pinus nigra","Southeastern Europe","Europe","0","Yes","","","","","","Yes"
"Pinus nigra","Pinus nigra","Northeastern U.S.A.","Northern America","1","","","","","","","Yes"
"Pinus nigra","Pinus nigra","Australia","Australasia","1","","","","","","","Yes"
"Pinus nigra","Pinus nigra","Southwestern Europe","Europe","0","Yes","","","","","","Yes"
"Pinus nigra","Pinus nigra","Southeastern U.S.A.","Northern America","1","","","","","","","Yes"
"Pinus nigra","Pinus nigra","Northern Europe","Europe","1","","","","","","","Yes"
"Pinus nigra","Pinus nigra","Northern Africa","Africa","0","","","","","","","Yes"
"Pinus nigra","Pinus nigra","Caucasus","Asia-Temperate","0","","","","","","","Yes"
"Pinus nigra","Pinus nigra","North-Central U.S.A.","Northern America","1","","","","","","","Yes"
"Pinus nigra","Pinus nigra","Eastern Europe","Europe","0","","","","","","","Yes"
"Pinus occidentalis","Pinus occidentalis","Caribbean","Southern America","0","Yes","Yes","","","","",""
"Pinus mugo","Pinus mugo","Southeastern Europe","Europe","0","Yes","Yes","Yes","","Yes","","Yes"
"Pinus mugo","Pinus mugo","Northern Europe","Europe","1","Yes","","Yes","","Yes","","Yes"
"Pinus mugo","Pinus mugo","Middle Europe","Europe","0","Yes","Yes","Yes","","Yes","","Yes"
"Pinus mugo","Pinus mugo","Eastern Europe","Europe","both","","","Yes","","Yes","","Yes"
"Pinus mugo","Pinus mugo","Southwestern Europe","Europe","0","","","Yes","","Yes","","Yes"
"Pinus monticola","Pinus monticola","Western Canada","Northern America","0","","","","","","",""
"Pinus monticola","Pinus monticola","Northwestern U.S.A.","Northern America","0","","","","","","",""
"Pinus monticola","Pinus monticola","Southwestern U.S.A.","Northern America","0","","","","","","",""
"Pinus palustris","Pinus palustris","Southeastern U.S.A.","Northern America","both","","","","","","",""
"Pinus palustris","Pinus palustris","South-Central U.S.A.","Northern America","0","","","","","","",""
"Pinus radiata","Pinus radiata","Southeastern Europe","Europe","1","Yes","","Yes","","","","Yes"
"Pinus radiata","Pinus radiata","Northern Europe","Europe","1","Yes","","Yes","","","","Yes"
"Pinus radiata","Pinus radiata","Southwestern Europe","Europe","1","Yes","Yes","Yes","","","","Yes"
"Pinus radiata","Pinus radiata","Macaronesia","Africa","1","","","Yes","","","","Yes"
"Pinus radiata","Pinus radiata","Southwestern U.S.A.","Northern America","0","","Yes","Yes","","","","Yes"
"Pinus radiata","Pinus radiata","Australia","Australasia","1","Yes","Yes","Yes","","","","Yes"
"Pinus radiata","Pinus radiata","Mexico","Northern America","both","","","Yes","","","","Yes"
"Pinus radiata","Pinus radiata","Southern South America","Southern America","1","Yes","Yes","Yes","","","","Yes"
"Pinus radiata","Pinus radiata","Northeast Tropical Africa","Africa","1","","","Yes","","","","Yes"
"Pinus radiata","Pinus radiata","Subantarctic Islands","Antarctica","1","","","Yes","","","","Yes"
"Pinus radiata","Pinus radiata","East Tropical Africa","Africa","1","","","Yes","","","","Yes"
"Pinus radiata","Pinus radiata","Western Asia","Asia-Temperate","1","","","Yes","","","","Yes"
"Pinus resinosa","Pinus resinosa","Northeastern U.S.A.","Northern America","0","","","","","","",""
"Pinus resinosa","Pinus resinosa","Eastern Canada","Northern America","0","","","","","","",""
"Pinus resinosa","Pinus resinosa","Southeastern U.S.A.","Northern America","1","","Yes","","","","",""
"Pinus resinosa","Pinus resinosa","North-Central U.S.A.","Northern America","0","","","","","","",""
"Pinus resinosa","Pinus resinosa","Western Canada","Northern America","0","","","","","","",""
"Pinus patula","Pinus patula","Southern South America","Southern America","1","","","","","","",""
"Pinus patula","Pinus patula","Mexico","Northern America","0","","","","","","",""
"Pinus patula","Pinus patula","Southern Africa","Africa","1","Yes","Yes","","","","",""
"Pinus patula","Pinus patula","Northeast Tropical Africa","Africa","1","","","","","","",""
"Pinus patula","Pinus patula","Western Indian Ocean","Africa","1","","","","","","",""
"Pinus patula","Pinus patula","Western South America","Southern America","1","","","","","","",""
"Pinus pinea","Pinus pinea","Northern Africa","Africa","1","","","","","","",""
"Pinus pinea","Pinus pinea","Southwestern Europe","Europe","0","Yes","","","","","",""
"Pinus pinea","Pinus pinea","Southeastern Europe","Europe","both","Yes","Yes","","","","",""
"Pinus pinea","Pinus pinea","Australia","Australasia","1","Yes","","","","","",""
"Pinus pinea","Pinus pinea","Western Asia","Asia-Temperate","both","","","","","","",""
"Pinus pinea","Pinus pinea","Macaronesia","Africa","1","","","","","","",""
"Pinus pinaster","Pinus pinaster","Macaronesia","Africa","1","","","","","","","Yes"
"Pinus pinaster","Pinus pinaster","Northern Europe","Europe","1","","","","","","","Yes"
"Pinus pinaster","Pinus pinaster","Australia","Australasia","1","Yes","Yes","","","","","Yes"
"Pinus pinaster","Pinus pinaster","Western Asia","Asia-Temperate","1","","","","","","","Yes"
"Pinus pinaster","Pinus pinaster","Southeastern Europe","Europe","both","Yes","","","","","","Yes"
"Pinus pinaster","Pinus pinaster","Southwestern Europe","Europe","0","","","","","","","Yes"
"Pinus pinaster","Pinus pinaster","Northern Africa","Africa","0","","","","","","","Yes"
"Pinus pinaster","Pinus pinaster","Western Indian Ocean","Africa","1","","","","","","","Yes"
"Pinus pinaster","Pinus pinaster","Subantarctic Islands","Antarctica","1","","","","","","","Yes"
"Pinus pinaster","Pinus pinaster","Middle Atlantic Ocean","Africa","1","","","","","","","Yes"
"Pinus pinaster","Pinus pinaster","Middle Europe","Europe","1","","","","","","","Yes"
"Phyllocladus trichomanoides","Phyllocladus trichomanoides","New Zealand","Australasia","0","Yes","Yes","","","","",""
"Picea abies","Picea abies","Southeastern U.S.A.","Northern America","1","","Yes","Yes","","Yes","","Yes"
"Picea abies","Picea abies","Northeastern U.S.A.","Northern America","1","","","Yes","","Yes","","Yes"
"Picea abies","Picea abies","Middle Europe","Europe","both","Yes","","Yes","","Yes","","Yes"
"Picea abies","Picea abies","Southeastern Europe","Europe","0","Yes","","Yes","","Yes","","Yes"
"Picea abies","Picea abies","North-Central U.S.A.","Northern America","1","","","Yes","","Yes","","Yes"
