"plant_genus","Level.2","Level.1","Introduced","phyto.record","key.phyto.record","phyto.record.UK","key.phyto.record.UK","phyto.record.Scotland","key.phyto.record.Scotland","In.GB"
"Hesperocyparis","Mexico","Northern America","0","","","Yes","","Yes","","Yes"
"Hesperocyparis","Southern Africa","Africa","1","","","Yes","","Yes","","Yes"
"Hesperocyparis","Western Indian Ocean","Africa","1","","","Yes","","Yes","","Yes"
"Hesperocyparis","Southeastern Europe","Europe","1","","","Yes","","Yes","","Yes"
"Hesperocyparis","Western Asia","Asia-Temperate","1","","","Yes","","Yes","","Yes"
"Hesperocyparis","Southern South America","Southern America","1","","","Yes","","Yes","","Yes"
"Hesperocyparis","North-Central Pacific","Pacific","1","","","Yes","","Yes","","Yes"
"Hesperocyparis","South-Central U.S.A.","Northern America","0","","","Yes","","Yes","","Yes"
"Hesperocyparis","Middle Atlantic Ocean","Africa","1","","","Yes","","Yes","","Yes"
"Hesperocyparis","Caribbean","Southern America","1","","","Yes","","Yes","","Yes"
"Hesperocyparis","Southwestern Europe","Europe","1","","","Yes","","Yes","","Yes"
"Hesperocyparis","Indian Subcontinent","Asia-Tropical","1","","","Yes","","Yes","","Yes"
"Hesperocyparis","Subantarctic Islands","Antarctica","1","","","Yes","","Yes","","Yes"
"Hesperocyparis","Northern Europe","Europe","1","Yes","","Yes","","Yes","","Yes"
"Notholithocarpus","Northwestern U.S.A.","Northern America","0","","Yes","","","","",""
"Notholithocarpus","Southwestern U.S.A.","Northern America","0","","Yes","","","","",""
"Chrysojasminum","Caucasus","Asia-Temperate","0","","","Yes","Yes","","",""
"Chrysojasminum","Southeastern Europe","Europe","0","","","Yes","Yes","","",""
"Chrysojasminum","South Tropical Africa","Africa","0","","","Yes","Yes","","",""
"Chrysojasminum","Indian Subcontinent","Asia-Tropical","0","","","Yes","Yes","","",""
"Chrysojasminum","West-Central Tropical Africa","Africa","0","","","Yes","Yes","","",""
"Chrysojasminum","East Tropical Africa","Africa","0","","","Yes","Yes","","",""
"Chrysojasminum","Western Asia","Asia-Temperate","0","","","Yes","Yes","","",""
"Chrysojasminum","China","Asia-Temperate","0","","","Yes","Yes","","",""
"Chrysojasminum","Southwestern Europe","Europe","both","","","Yes","Yes","","",""
"Chrysojasminum","Eastern Asia","Asia-Temperate","1","","","Yes","Yes","","",""
"Chrysojasminum","Northern Africa","Africa","0","","","Yes","Yes","","",""
"Chrysojasminum","Indo-China","Asia-Tropical","0","","","Yes","Yes","","",""
"Chrysojasminum","Middle Asia","Asia-Temperate","0","","","Yes","Yes","","",""
"Chrysojasminum","Macaronesia","Africa","0","","","Yes","Yes","","",""
"Chrysojasminum","Northeast Tropical Africa","Africa","0","","","Yes","Yes","","",""
"Chrysojasminum","Middle Europe","Europe","1","","","Yes","Yes","","",""
"Chrysojasminum","Eastern Europe","Europe","0","","","Yes","Yes","","",""
"Berberidopsis","Australia","Australasia","0","Yes","Yes","Yes","","","",""
"Berberidopsis","Southern South America","Southern America","0","","","Yes","","","",""
"Desfontainia","Western South America","Southern America","0","","","Yes","","","",""
"Desfontainia","Northern South America","Southern America","0","","","Yes","","","",""
"Desfontainia","Southern South America","Southern America","0","","","Yes","","","",""
"Desfontainia","Central America","Southern America","0","","","Yes","","","",""
"Hypericum","Eastern Europe","Europe","0","","","","","","","Yes"
"Hypericum","Southwestern Europe","Europe","0","Yes","","","","","","Yes"
"Hypericum","Northern Europe","Europe","0","","","","","","","Yes"
"Hypericum","Northwestern U.S.A.","Northern America","0","","","","","","","Yes"
"Hypericum","South Tropical Africa","Africa","0","","","","","","","Yes"
"Hypericum","Macaronesia","Africa","0","","","","","","","Yes"
"Hypericum","Southeastern U.S.A.","Northern America","0","","","","","","","Yes"
"Hypericum","Northeastern U.S.A.","Northern America","0","","","","","","","Yes"
"Hypericum","Southwestern U.S.A.","Northern America","0","","","","","","","Yes"
"Hypericum","Northeast Tropical Africa","Africa","0","","","","","","","Yes"
"Hypericum","East Tropical Africa","Africa","0","","","","","","","Yes"
"Hypericum","West Tropical Africa","Africa","0","","","","","","","Yes"
"Hypericum","North-Central U.S.A.","Northern America","0","","","","","","","Yes"
"Hypericum","Northern Africa","Africa","0","","","","","","","Yes"
"Hypericum","West-Central Tropical Africa","Africa","0","","","","","","","Yes"
"Hypericum","South-Central U.S.A.","Northern America","0","","","","","","","Yes"
"Hypericum","Indian Subcontinent","Asia-Tropical","0","","","","","","","Yes"
"Hypericum","Central America","Southern America","0","","","","","","","Yes"
"Hypericum","Middle Europe","Europe","0","","","","","","","Yes"
"Hypericum","Southeastern Europe","Europe","0","Yes","","","","","","Yes"
"Hypericum","Malesia","Asia-Tropical","0","","","","","","","Yes"
"Hypericum","Indo-China","Asia-Tropical","0","","","","","","","Yes"
"Hypericum","New Zealand","Australasia","both","","","","","","","Yes"
"Hypericum","Mexico","Northern America","0","","","","","","","Yes"
"Hypericum","Western Canada","Northern America","0","","","","","","","Yes"
"Hypericum","Eastern Canada","Northern America","0","","","","","","","Yes"
"Hypericum","Australia","Australasia","0","","","","","","","Yes"
"Hypericum","Caribbean","Southern America","0","","","","","","","Yes"
"Hypericum","Southwestern Pacific","Pacific","0","","","","","","","Yes"
"Hypericum","Eastern Asia","Asia-Temperate","0","Yes","Yes","","","","","Yes"
"Hypericum","Western South America","Southern America","0","","","","","","","Yes"
"Hypericum","Subantarctic Islands","Antarctica","1","","","","","","","Yes"
"Hypericum","Southern South America","Southern America","both","","","","","","","Yes"
"Hypericum","North-Central Pacific","Pacific","1","","","","","","","Yes"
"Hypericum","Brazil","Southern America","0","","","","","","","Yes"
"Hypericum","Papuasia","Asia-Tropical","0","","","","","","","Yes"
"Hypericum","Western Indian Ocean","Africa","both","","","","","","","Yes"
"Hypericum","Siberia","Asia-Temperate","0","","","","","","","Yes"
"Hypericum","Middle Asia","Asia-Temperate","0","","","","","","","Yes"
"Hypericum","Southern Africa","Africa","0","","","","","","","Yes"
"Hypericum","Northern South America","Southern America","0","","","","","","","Yes"
"Hypericum","Caucasus","Asia-Temperate","0","","","","","","","Yes"
"Hypericum","Russian Far East","Asia-Temperate","0","","","","","","","Yes"
"Hypericum","China","Asia-Temperate","0","","","","","","","Yes"
"Hypericum","Western Asia","Asia-Temperate","0","","","","","","","Yes"
"Hypericum","Arabian Peninsula","Asia-Temperate","0","","","","","","","Yes"
"Hypericum","Mongolia","Asia-Temperate","0","","","","","","","Yes"
"Pectinopitys","Western South America","Southern America","0","","","","","","",""
"Pectinopitys","Southwestern Pacific","Pacific","0","","","","","","",""
"Pectinopitys","Central America","Southern America","0","","","","","","",""
"Pectinopitys","Australia","Australasia","0","","","","","","",""
"Pectinopitys","Northern South America","Southern America","0","","","","","","",""
"Pectinopitys","New Zealand","Australasia","0","Yes","Yes","","","","",""
"Juglans","China","Asia-Temperate","0","","","Yes","","","","Yes"
"Juglans","Indian Subcontinent","Asia-Tropical","both","","","Yes","","","","Yes"
"Juglans","North-Central U.S.A.","Northern America","0","","","Yes","","","","Yes"
"Juglans","Eastern Europe","Europe","1","","","Yes","","","","Yes"
"Juglans","Indo-China","Asia-Tropical","1","","","Yes","","","","Yes"
"Juglans","Middle Asia","Asia-Temperate","1","","","Yes","","","","Yes"
"Juglans","Northeastern U.S.A.","Northern America","0","","","Yes","","","","Yes"
"Juglans","Northern Europe","Europe","1","Yes","","Yes","","","","Yes"
"Juglans","Western South America","Southern America","both","","","Yes","","","","Yes"
"Juglans","Western Asia","Asia-Temperate","both","Yes","Yes","Yes","","","","Yes"
"Juglans","Arabian Peninsula","Asia-Temperate","1","","","Yes","","","","Yes"
"Juglans","Middle Europe","Europe","both","Yes","","Yes","","","","Yes"
"Juglans","Southwestern Europe","Europe","both","Yes","Yes","Yes","","","","Yes"
"Juglans","Eastern Canada","Northern America","0","","","Yes","","","","Yes"
"Juglans","Russian Far East","Asia-Temperate","0","","","Yes","","","","Yes"
"Juglans","Southeastern Europe","Europe","both","Yes","Yes","Yes","","","","Yes"
"Juglans","Northern Africa","Africa","both","","","Yes","","","","Yes"
"Juglans","Southeastern U.S.A.","Northern America","0","","Yes","Yes","","","","Yes"
"Juglans","Northern South America","Southern America","0","","","Yes","","","","Yes"
"Juglans","Eastern Asia","Asia-Temperate","0","","","Yes","","","","Yes"
"Juglans","Northwestern U.S.A.","Northern America","1","","","Yes","","","","Yes"
"Juglans","Caribbean","Southern America","0","","","Yes","","","","Yes"
"Juglans","Central America","Southern America","0","","","Yes","","","","Yes"
"Juglans","Southwestern U.S.A.","Northern America","0","","Yes","Yes","","","","Yes"
"Juglans","South-Central U.S.A.","Northern America","0","","","Yes","","","","Yes"
"Juglans","Macaronesia","Africa","1","","","Yes","","","","Yes"
"Juglans","Mexico","Northern America","0","Yes","","Yes","","","","Yes"
"Juglans","Caucasus","Asia-Temperate","0","","","Yes","","","","Yes"
"Juglans","Southern South America","Southern America","0","Yes","Yes","Yes","","","","Yes"
"Kalmia","Middle Europe","Europe","both","","","Yes","Yes","Yes","Yes","Yes"
"Kalmia","Western Canada","Northern America","0","","","Yes","Yes","Yes","Yes","Yes"
"Kalmia","Russian Far East","Asia-Temperate","0","","","Yes","Yes","Yes","Yes","Yes"
"Kalmia","Southeastern U.S.A.","Northern America","0","","Yes","Yes","Yes","Yes","Yes","Yes"
"Kalmia","Subarctic America","Northern America","0","","","Yes","Yes","Yes","Yes","Yes"
"Kalmia","Southeastern Europe","Europe","0","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"Kalmia","Northern Europe","Europe","0","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"Kalmia","Northeastern U.S.A.","Northern America","0","","","Yes","Yes","Yes","Yes","Yes"
"Kalmia","Southwestern Europe","Europe","0","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"Kalmia","Eastern Europe","Europe","0","","","Yes","Yes","Yes","Yes","Yes"
"Kalmia","Siberia","Asia-Temperate","0","","","Yes","Yes","Yes","Yes","Yes"
"Kalmia","Eastern Asia","Asia-Temperate","0","Yes","","Yes","Yes","Yes","Yes","Yes"
"Kalmia","Eastern Canada","Northern America","0","","","Yes","Yes","Yes","Yes","Yes"
"Kalmia","Northwestern U.S.A.","Northern America","0","","","Yes","Yes","Yes","Yes","Yes"
"Kalmia","Southwestern U.S.A.","Northern America","0","","","Yes","Yes","Yes","Yes","Yes"
"Kalmia","Caribbean","Southern America","0","","","Yes","Yes","Yes","Yes","Yes"
"Kalmia","North-Central U.S.A.","Northern America","0","","","Yes","Yes","Yes","Yes","Yes"
"Knightia","New Zealand","Australasia","0","Yes","Yes","","","","",""
"Lonicera","Southeastern Europe","Europe","0","","","Yes","","Yes","","Yes"
"Lonicera","Southwestern Europe","Europe","0","","","Yes","","Yes","","Yes"
"Lonicera","North-Central U.S.A.","Northern America","0","","","Yes","","Yes","","Yes"
"Lonicera","Central America","Southern America","both","","","Yes","","Yes","","Yes"
"Lonicera","Eastern Europe","Europe","both","Yes","","Yes","","Yes","","Yes"
"Lonicera","South-Central U.S.A.","Northern America","0","","","Yes","","Yes","","Yes"
"Lonicera","Northeastern U.S.A.","Northern America","0","","","Yes","","Yes","","Yes"
"Lonicera","Middle Asia","Asia-Temperate","0","","","Yes","","Yes","","Yes"
"Lonicera","China","Asia-Temperate","0","","","Yes","","Yes","","Yes"
"Lonicera","Western Asia","Asia-Temperate","0","","","Yes","","Yes","","Yes"
"Lonicera","Western Canada","Northern America","0","","","Yes","","Yes","","Yes"
"Lonicera","Subarctic America","Northern America","0","","","Yes","","Yes","","Yes"
"Lonicera","Northern Europe","Europe","0","Yes","","Yes","","Yes","","Yes"
"Lonicera","Northwestern U.S.A.","Northern America","0","","","Yes","","Yes","","Yes"
"Lonicera","Russian Far East","Asia-Temperate","0","","","Yes","","Yes","","Yes"
"Lonicera","Arabian Peninsula","Asia-Temperate","both","","","Yes","","Yes","","Yes"
"Lonicera","South-Central Pacific","Pacific","1","","","Yes","","Yes","","Yes"
"Lonicera","Middle Europe","Europe","0","","","Yes","","Yes","","Yes"
"Lonicera","Mexico","Northern America","0","","","Yes","","Yes","","Yes"
"Lonicera","Southeastern U.S.A.","Northern America","0","","","Yes","","Yes","","Yes"
"Lonicera","Eastern Canada","Northern America","0","","","Yes","","Yes","","Yes"
"Lonicera","Indian Subcontinent","Asia-Tropical","both","","","Yes","","Yes","","Yes"
"Lonicera","Caribbean","Southern America","1","","","Yes","","Yes","","Yes"
"Lonicera","Malesia","Asia-Tropical","0","","","Yes","","Yes","","Yes"
"Lonicera","Papuasia","Asia-Tropical","1","","","Yes","","Yes","","Yes"
"Lonicera","Western South America","Southern America","1","","","Yes","","Yes","","Yes"
"Lonicera","New Zealand","Australasia","1","","","Yes","","Yes","","Yes"
"Lonicera","Southwestern U.S.A.","Northern America","0","","Yes","Yes","","Yes","","Yes"
"Lonicera","West-Central Tropical Africa","Africa","1","","","Yes","","Yes","","Yes"
"Lonicera","Siberia","Asia-Temperate","0","","","Yes","","Yes","","Yes"
"Lonicera","Southwestern Pacific","Pacific","1","","","Yes","","Yes","","Yes"
"Lonicera","Indo-China","Asia-Tropical","0","","","Yes","","Yes","","Yes"
"Lonicera","Australia","Australasia","1","","","Yes","","Yes","","Yes"
"Lonicera","Northern Africa","Africa","0","","","Yes","","Yes","","Yes"
"Lonicera","Caucasus","Asia-Temperate","0","","","Yes","","Yes","","Yes"
"Lonicera","Macaronesia","Africa","1","","","Yes","","Yes","","Yes"
"Lonicera","Southern Africa","Africa","1","","","Yes","","Yes","","Yes"
"Lonicera","Southern South America","Southern America","1","","","Yes","","Yes","","Yes"
"Lonicera","Western Indian Ocean","Africa","1","","","Yes","","Yes","","Yes"
"Lonicera","North-Central Pacific","Pacific","1","","","Yes","","Yes","","Yes"
"Lonicera","Eastern Asia","Asia-Temperate","both","","","Yes","","Yes","","Yes"
"Lonicera","Mongolia","Asia-Temperate","0","","","Yes","","Yes","","Yes"
"Lonicera","Middle Atlantic Ocean","Africa","1","","","Yes","","Yes","","Yes"
"Lonicera","Brazil","Southern America","1","","","Yes","","Yes","","Yes"
"Lonicera","Subantarctic Islands","Antarctica","1","","","Yes","","Yes","","Yes"
"Lonicera","Northern South America","Southern America","1","","","Yes","","Yes","","Yes"
"Leycesteria","Macaronesia","Africa","1","","","","","","","Yes"
"Leycesteria","Southwestern Europe","Europe","1","","","","","","","Yes"
"Leycesteria","Australia","Australasia","1","Yes","Yes","","","","","Yes"
"Leycesteria","Indian Subcontinent","Asia-Tropical","0","","","","","","","Yes"
"Leycesteria","China","Asia-Temperate","0","","","","","","","Yes"
"Leycesteria","Northern Europe","Europe","1","","","","","","","Yes"
"Leycesteria","Southwestern U.S.A.","Northern America","1","","","","","","","Yes"
"Leycesteria","Indo-China","Asia-Tropical","0","","","","","","","Yes"
"Lissanthe","Australia","Australasia","0","Yes","Yes","","","","",""
"Leucopogon","Australia","Australasia","0","Yes","Yes","","","","",""
"Leucopogon","New Zealand","Australasia","0","Yes","Yes","","","","",""
"Leptecophylla","New Zealand","Australasia","0","Yes","Yes","","","","",""
"Leptecophylla","Australia","Australasia","0","","","","","","",""
"Leptecophylla","South-Central Pacific","Pacific","0","","","","","","",""
"Leptecophylla","North-Central Pacific","Pacific","0","Yes","Yes","","","","",""
"Leptecophylla","Northwestern Pacific","Pacific","0","","","","","","",""
"Leptecophylla","Papuasia","Asia-Tropical","0","","","","","","",""
"Liparia","Southern Africa","Africa","0","Yes","Yes","","","","",""
"Lupinus","North-Central U.S.A.","Northern America","0","","","Yes","","Yes","","Yes"
"Lupinus","Middle Europe","Europe","1","","","Yes","","Yes","","Yes"
"Lupinus","Russian Far East","Asia-Temperate","1","","","Yes","","Yes","","Yes"
"Lupinus","Mexico","Northern America","0","","","Yes","","Yes","","Yes"
"Lupinus","Middle Asia","Asia-Temperate","1","","","Yes","","Yes","","Yes"
"Lupinus","Northeastern U.S.A.","Northern America","0","","","Yes","","Yes","","Yes"
"Lupinus","Siberia","Asia-Temperate","1","","","Yes","","Yes","","Yes"
"Lupinus","Western Asia","Asia-Temperate","0","","","Yes","","Yes","","Yes"
"Lupinus","Southeastern U.S.A.","Northern America","0","","","Yes","","Yes","","Yes"
"Lupinus","Southern South America","Southern America","0","","","Yes","","Yes","","Yes"
"Lupinus","Northern Europe","Europe","1","Yes","","Yes","","Yes","","Yes"
"Lupinus","Northern South America","Southern America","0","","","Yes","","Yes","","Yes"
"Lupinus","Northwestern U.S.A.","Northern America","0","","","Yes","","Yes","","Yes"
"Lupinus","China","Asia-Temperate","1","","","Yes","","Yes","","Yes"
"Lupinus","Eastern Canada","Northern America","both","","","Yes","","Yes","","Yes"
"Lupinus","Southwestern Europe","Europe","0","Yes","","Yes","","Yes","","Yes"
"Lupinus","West-Central Tropical Africa","Africa","1","","","Yes","","Yes","","Yes"
"Lupinus","Indian Subcontinent","Asia-Tropical","1","","","Yes","","Yes","","Yes"
"Lupinus","Central America","Southern America","0","","","Yes","","Yes","","Yes"
"Lupinus","Western South America","Southern America","0","","","Yes","","Yes","","Yes"
"Lupinus","Brazil","Southern America","0","","","Yes","","Yes","","Yes"
"Lupinus","Australia","Australasia","1","Yes","Yes","Yes","","Yes","","Yes"
"Lupinus","Southwestern U.S.A.","Northern America","0","","","Yes","","Yes","","Yes"
"Lupinus","Subarctic America","Northern America","0","","","Yes","","Yes","","Yes"
